luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-61.57640000,-61.73397742,0.15757742,-0.16943198,
-61.01770000,-61.73965161,0.72195161,0.01450397,
-61.04880000,-61.74065484,0.69185484,0.31413384,
-61.04600000,-61.74364839,0.69764839,0.57508054,
-61.15730000,-61.74579355,0.58849355,0.69695354,
-61.21030000,-61.74811935,0.53781935,0.69415664,
-61.55850000,-61.74890968,0.19040968,0.59328892,
-61.69860000,-61.75237097,0.05377097,0.41000565,
-61.75670000,-61.75603226,-0.00066774,0.20737691,
-61.74580000,-61.76060323,0.01480323,0.06168102,
-61.82100000,-61.76376129,-0.05723871,-0.01346486,
-61.82210000,-61.75551613,-0.06658387,-0.04902911,
-61.84300000,-61.73042581,-0.11257419,-0.07168089,
-61.82760000,-61.70035161,-0.12724839,-0.09306990,
-61.86390000,-61.66881613,-0.19508387,-0.12031466,
-61.85590000,-61.64472903,-0.21117097,-0.15561156,
-61.88790000,-61.63358065,-0.25431935,-0.19362686,
-61.86460000,-61.64998710,-0.21461290,-0.22279430,
-62.00990000,-61.67442258,-0.33547742,-0.24573164,
-62.02590000,-61.70251613,-0.32338387,-0.27737838,-0.27737838
-62.02530000,-61.72678710,-0.29851290,-0.30579346,-0.30579346
-62.01220000,-61.75160968,-0.26059032,-0.31005862,-0.31005862
-62.06850000,-61.76620000,-0.30230000,-0.29856242,-0.29856242
-62.08420000,-61.77736452,-0.30683548,-0.29257628,-0.29257628
-62.08640000,-61.78635806,-0.30004194,-0.29567112,-0.29567112
-62.06130000,-61.79698710,-0.26431290,-0.29539184,-0.29539184
-61.68600000,-61.80535161,0.11935161,-0.24409053,-0.24409053
-61.18170000,-61.81335161,0.63165161,-0.05652506,-0.05652506
-61.00290000,-61.82028710,0.81738710,0.26492804,0.26492804
-60.98300000,-61.82902258,0.84602258,0.58753335,0.58753335
-61.15720000,-61.83857419,0.68137419,0.77905192,0.77905192
-61.23080000,-61.84824839,0.61744839,0.80717727,0.80717727
-61.52630000,-61.85621613,0.32991613,0.70937396,0.70937396
-61.80630000,-61.86647419,0.06017419,0.51627562,0.51627562
-61.91690000,-61.87207097,-0.04482903,0.27622374,0.27622374
-61.90970000,-61.87752581,-0.03217419,0.07504342,0.07504342
-61.97980000,-61.88027742,-0.09952258,-0.04272185,-0.04272185
-62.01080000,-61.87386129,-0.13693871,-0.10074746,-0.10074746
-62.04470000,-61.85059355,-0.19410645,-0.13663834,-0.13663834
-62.03550000,-61.82760000,-0.20790000,-0.16802782,-0.16802782
-62.07530000,-61.80373226,-0.27156774,-0.20049672,-0.20049672
-62.08030000,-61.78177742,-0.29852258,-0.23744497,-0.23744497
-62.07010000,-61.77249355,-0.29760645,-0.27241041,-0.27241041
-62.05800000,-61.78850323,-0.26949677,-0.29126749,-0.29126749
-62.09840000,-61.81149355,-0.28690645,-0.29262572,-0.29262572
-62.16000000,-61.83667419,-0.32332581,-0.29262881,-0.29262881
-62.15580000,-61.85584839,-0.29995161,-0.29946135,-0.29946135
-62.13490000,-61.87469677,-0.26020323,-0.30002362,-0.30002362
-62.18260000,-61.88423548,-0.29836452,-0.29137394,-0.29137394
-62.18340000,-61.88631290,-0.29708710,-0.28743878,-0.28743878
-62.19500000,-61.88482903,-0.31017097,-0.29195750,-0.29195750
-62.11060000,-61.88709032,-0.22350968,-0.29044680,-0.29044680
-61.81330000,-61.88717419,0.07387419,-0.23808792,-0.23808792
-61.34720000,-61.88690968,0.53970968,-0.06820703,-0.06820703
-61.37140000,-61.88505161,0.51365161,0.19499963,0.19499963
-61.34650000,-61.88467097,0.53817097,0.42058575,0.42058575
-61.38070000,-61.88252581,0.50182581,0.53516332,0.53516332
-61.39820000,-61.88040323,0.48220323,0.55815591,0.55815591
-61.67800000,-61.87671935,0.19871935,0.50374542,0.50374542
-61.71560000,-61.87511290,0.15951290,0.38099455,0.38099455
-61.76360000,-61.87222258,0.10862258,0.24546806,0.24546806
-61.75160000,-61.86640000,0.11480000,0.15013782,0.15013782
-61.81510000,-61.84886452,0.03376452,0.09569716,0.09569716
-61.82200000,-61.81973548,-0.00226452,0.05677791,0.05677791
-61.87070000,-61.78708065,-0.08361935,0.01414421,0.01414421
-61.87090000,-61.75377742,-0.11712258,-0.03633689,-0.03633689
-61.97980000,-61.72247419,-0.25732581,-0.09865491,-0.09865491
-61.98240000,-61.69301935,-0.28938065,-0.17514097,-0.17514097
-62.00260000,-61.67957742,-0.32302258,-0.24866087,-0.24866087
-61.98710000,-61.68940968,-0.29769032,-0.29739175,-0.29739175
-62.02370000,-61.70183226,-0.32186774,-0.31804871,-0.31804871
-62.00880000,-61.71474516,-0.29405484,-0.32049271,-0.32049271
-62.01450000,-61.72932258,-0.28517742,-0.31183797,-0.31183797
-61.95590000,-61.74358710,-0.21231290,-0.29064151,-0.29064151
-62.00820000,-61.74980323,-0.25839677,-0.26296963,-0.26296963
-62.00880000,-61.75448065,-0.25431935,-0.24693849,-0.24693849
-61.97950000,-61.75905484,-0.22044516,-0.24192219,-0.24192219
-61.61220000,-61.76400968,0.15180968,-0.19434879,-0.19434879
-61.23190000,-61.77066774,0.53876774,-0.02779607,-0.02779607
-61.17030000,-61.77827419,0.60797419,0.23532212,0.23532212
-61.15100000,-61.78508710,0.63408710,0.47414703,0.47414703
-61.22460000,-61.79166129,0.56706129,0.60771571,0.60771571
-61.19750000,-61.79496452,0.59746452,0.64219409,0.64219409
-61.39660000,-61.79720968,0.40060968,0.60887016,0.60887016
-61.65200000,-61.79940000,0.14740000,0.50205161,0.50205161
-61.75650000,-61.80190000,0.04540000,0.33137865,0.33137865
-61.74680000,-61.80336452,0.05656452,0.16650685,0.16650685
-61.83260000,-61.80434839,-0.02825161,0.05712105,0.05712105
-61.84040000,-61.79386129,-0.04653871,-0.00672342,-0.00672342
-61.87070000,-61.76850323,-0.10219677,-0.04790716,-0.04790716
-61.86060000,-61.74202258,-0.11857742,-0.08000853,-0.08000853
-61.90540000,-61.71556774,-0.18983226,-0.11267575,-0.11267575
-61.90520000,-61.69330968,-0.21189032,-0.15097167,-0.15097167
-62.02150000,-61.68353226,-0.33796774,-0.20059053,-0.20059053
-62.05780000,-61.69940323,-0.35839677,-0.26416052,-0.26416052
-62.08190000,-61.71856129,-0.36333871,-0.32313381,-0.32313381
-62.07470000,-61.73970000,-0.33500000,-0.35530934,-0.35530934
-62.08220000,-61.75772581,-0.32447419,-0.35843965,-0.35843965
-62.05200000,-61.77861935,-0.27338065,-0.34028003,-0.34028003
-62.07050000,-61.79444194,-0.27605806,-0.31144235,-0.31144235
-62.06460000,-61.80331613,-0.26128387,-0.28523017,-0.28523017
-62.06910000,-61.80952258,-0.25957742,-0.26810610,-0.26810610
-62.03930000,-61.81797097,-0.22132903,-0.25511695,-0.25511695
-61.68940000,-61.82508710,0.13568710,-0.20185014,-0.20185014
-61.16980000,-61.83327419,0.66347419,-0.02034108,-0.02034108
-61.18730000,-61.84122258,0.65392258,0.27447825,0.27447825
-61.18870000,-61.85100645,0.66230645,0.53272899,0.53272899
-61.28950000,-61.85942903,0.56992903,0.65834263,0.65834263
-61.30910000,-61.86691935,0.55781935,0.66776798,0.66776798
-61.72390000,-61.87129032,0.14739032,0.57980853,0.57980853
-61.76420000,-61.87500968,0.11080968,0.40541214,0.40541214
-61.80630000,-61.87811290,0.07181290,0.22310678,0.22310678
-61.78340000,-61.88081613,0.09741613,0.10777477,0.10777477
-61.84520000,-61.88176774,0.03656774,0.05803063,0.05803063
-61.88710000,-61.86746129,-0.01963871,0.03375022,0.03375022
-61.92710000,-61.84176774,-0.08533226,0.00200912,0.00200912
-61.94890000,-61.81537742,-0.13352258,-0.04385389,-0.04385389
-62.00870000,-61.79120645,-0.21749355,-0.10089774,-0.10089774
-62.05320000,-61.77211613,-0.28108387,-0.16700966,-0.16700966
-62.09420000,-61.76875484,-0.32544516,-0.23497334,-0.23497334
-62.11710000,-61.78826774,-0.32883226,-0.29091636,-0.29091636
-62.16390000,-61.81080323,-0.35309677,-0.32702964,-0.32702964
-62.16650000,-61.83390323,-0.33259677,-0.34471611,-0.34471611
-62.13740000,-61.85322258,-0.28417742,-0.34193265,-0.34193265
-62.15700000,-61.87436452,-0.28263548,-0.32109693,-0.32109693
-62.17310000,-61.88229355,-0.29080645,-0.29898492,-0.29898492
-62.17810000,-61.88956774,-0.28853226,-0.28742626,-0.28742626
-62.15850000,-61.89490968,-0.26359032,-0.28185233,-0.28185233
-62.11170000,-61.90305484,-0.20864516,-0.26894286,-0.26894286
-61.60850000,-61.90918387,0.30068387,-0.18949394,-0.18949394
-61.27400000,-61.91408387,0.64008387,0.02942521,0.02942521
-61.24650000,-61.91721290,0.67071290,0.32893434,0.32893434
-61.31980000,-61.92010645,0.60030645,0.55940277,0.55940277
-61.44750000,-61.92039032,0.47289032,0.64265341,0.64265341
-61.58520000,-61.91941290,0.33421290,0.59368664,0.59368664
-61.77470000,-61.91625806,0.14155806,0.46004426,0.46004426
-61.88590000,-61.91300000,0.02710000,0.28879760,0.28879760
-61.90480000,-61.90776452,0.00296452,0.13180306,0.13180306
-61.88840000,-61.90241613,0.01401613,0.03089539,0.03089539
-61.96450000,-61.89192903,-0.07257097,-0.01840371,-0.01840371
-61.96970000,-61.86425161,-0.10544839,-0.05141123,-0.05141123
-61.98970000,-61.83160000,-0.15810000,-0.08726379,-0.08726379
-61.97190000,-61.79975161,-0.17214839,-0.12495770,-0.12495770
-62.03590000,-61.77101935,-0.26488065,-0.16568668,-0.16568668
-62.03520000,-61.74457419,-0.29062581,-0.21412060,-0.21412060
-62.03900000,-61.73886452,-0.30013548,-0.26061295,-0.26061295
-62.02410000,-61.75094516,-0.27315484,-0.28826207,-0.28826207
-62.03860000,-61.76639032,-0.27220968,-0.29313273,-0.29313273
-62.01750000,-61.77940968,-0.23809032,-0.28197394,-0.28197394
-62.02290000,-61.78922903,-0.23367097,-0.26268751,-0.26268751
-61.99640000,-61.79489355,-0.20150645,-0.24109229,-0.24109229
-62.01610000,-61.79501290,-0.22108710,-0.22281457,-0.22281457
-62.00160000,-61.79154839,-0.21005161,-0.21305950,-0.21305950
-62.00070000,-61.78883226,-0.21186774,-0.21011401,-0.21011401
-61.81230000,-61.78765806,-0.02464194,-0.18945743,-0.18945743
-61.29900000,-61.78683226,0.48783226,-0.07626435,-0.07626435
-61.16090000,-61.78584516,0.62494516,0.16293789,0.16293789
-61.19080000,-61.78792903,0.59712903,0.41987212,0.41987212
-61.26780000,-61.79150000,0.52370000,0.57173981,0.57173981
-61.29190000,-61.79358387,0.50168387,0.60371626,0.60371626
-61.43150000,-61.79418710,0.36268710,0.55671601,0.55671601
-61.64850000,-61.79476452,0.14626452,0.44953171,0.44953171
-61.72530000,-61.79377742,0.06847742,0.29967138,0.29967138
-61.72340000,-61.79283226,0.06943226,0.16130556,0.16130556
-61.75190000,-61.79130000,0.03940000,0.07505126,0.07505126
-61.76080000,-61.78487419,0.02407419,0.03435069,0.03435069
-61.77840000,-61.75983871,-0.01856129,0.01427085,0.01427085
-61.77850000,-61.72914516,-0.04935484,-0.00493321,-0.00493321
-61.82060000,-61.69820323,-0.12239677,-0.03475821,-0.03475821
-61.85200000,-61.66881935,-0.18318065,-0.08072294,-0.08072294
-61.93890000,-61.64555161,-0.29334839,-0.14482141,-0.14482141
-61.93910000,-61.64543548,-0.29366452,-0.21727626,-0.21727626
-62.05430000,-61.65844194,-0.39585806,-0.28399888,-0.28399888
-62.08260000,-61.67528710,-0.40731290,-0.34343663,-0.34343663
-62.10050000,-61.68947419,-0.41102581,-0.38879464,-0.38879464
-62.05390000,-61.70469677,-0.34920323,-0.40544022,-0.40544022
-62.05690000,-61.71432581,-0.34257419,-0.39220857,-0.39220857
-61.99350000,-61.71864194,-0.27485806,-0.35993710,-0.35993710
-62.00930000,-61.72093226,-0.28836774,-0.32180104,-0.32180104
-61.97000000,-61.72804516,-0.24195484,-0.28893695,-0.28893695
-61.82370000,-61.73421613,-0.08948387,-0.24683215,-0.24683215
-61.22030000,-61.74098065,0.52068065,-0.11584325,-0.11584325
-61.06460000,-61.74666452,0.68206452,0.15235064,0.15235064
-61.04240000,-61.75481290,0.71241290,0.45134913,0.45134913
-61.08980000,-61.76177097,0.67197097,0.64992547,0.64992547
-61.09100000,-61.76754839,0.67654839,0.72614005,0.72614005
-61.29540000,-61.77005161,0.47465161,0.70594344,0.70594344
-61.56410000,-61.77356452,0.20946452,0.59246537,0.59246537
-61.71300000,-61.77321613,0.06021613,0.40359825,0.40359825
-61.70760000,-61.77231935,0.06471935,0.21256749,0.21256749
-61.76380000,-61.77108710,0.00728710,0.08229364,0.08229364
-61.73000000,-61.76932581,0.03932581,0.01893643,0.01893643
-61.78230000,-61.75297419,-0.02932581,-0.00284639,-0.00284639
-61.79630000,-61.72595161,-0.07034839,-0.01811237,-0.01811237
-61.94390000,-61.69984839,-0.24405161,-0.05990933,-0.05990933
-61.94320000,-61.67669677,-0.26650323,-0.13638690,-0.13638690
-61.97050000,-61.66371290,-0.30678710,-0.21855303,-0.21855303
-61.95460000,-61.67138710,-0.28321290,-0.27546145,-0.27546145
-62.03110000,-61.69383226,-0.33726774,-0.30494458,-0.30494458
-62.03630000,-61.72113871,-0.31516129,-0.31987757,-0.31987757
-62.03110000,-61.74911935,-0.28198065,-0.32127579,-0.32127579
-62.01650000,-61.77706452,-0.23943548,-0.30364933,-0.30364933
-62.04800000,-61.80097419,-0.24702581,-0.27574819,-0.27574819
-62.04350000,-61.81604194,-0.22745806,-0.25166456,-0.25166456
-62.05480000,-61.82804194,-0.22675806,-0.23571872,-0.23571872
-62.06230000,-61.84007097,-0.22222903,-0.22645631,-0.22645631
-61.99930000,-61.85214516,-0.14715484,-0.21409095,-0.21409095
-61.55000000,-61.86540000,0.31540000,-0.13918709,-0.13918709
-61.15580000,-61.87744516,0.72164516,0.07520111,0.07520111
-61.20010000,-61.88763226,0.68753226,0.37455389,0.37455389
-61.25230000,-61.89528710,0.64298710,0.60230614,0.60230614
-61.42120000,-61.90283548,0.48163548,0.67813047,0.67813047
-61.45820000,-61.90938065,0.45118065,0.63067432,0.63067432
-61.76040000,-61.91500645,0.15460645,0.50919011,0.50919011
-61.88890000,-61.91849032,0.02959032,0.33619146,0.33619146
-61.95720000,-61.92143871,-0.03576129,0.15584846,0.15584846
-61.95730000,-61.92465484,-0.03264516,0.02405770,0.02405770
-62.03660000,-61.92740000,-0.10920000,-0.05017442,-0.05017442
-62.03120000,-61.91590000,-0.11530000,-0.09122913,-0.09122913
-62.08500000,-61.90154839,-0.18345161,-0.12117066,-0.12117066
-62.08050000,-61.88599677,-0.19450323,-0.15130878,-0.15130878
-62.13810000,-61.86940323,-0.26869677,-0.18626844,-0.18626844
-62.14090000,-61.85505806,-0.28584194,-0.22671282,-0.22671282
-62.15570000,-61.85949032,-0.29620968,-0.26420808,-0.26420808
-62.11210000,-61.87947419,-0.23262581,-0.28173347,-0.28173347
-62.18120000,-61.89935161,-0.28184839,-0.27811609,-0.27811609
-62.17720000,-61.91754194,-0.25965806,-0.27086536,-0.27086536
-62.17340000,-61.93079355,-0.24260645,-0.26430561,-0.26430561
-62.12900000,-61.94283226,-0.18616774,-0.24858083,-0.24858083
-62.13910000,-61.94455806,-0.19454194,-0.22364411,-0.22364411
-62.12770000,-61.94280968,-0.18489032,-0.20130821,-0.20130821
-62.13080000,-61.93990323,-0.19089677,-0.18893656,-0.18893656
-62.10160000,-61.93659032,-0.16500968,-0.18247978,-0.18247978
-61.69150000,-61.93083548,0.23933548,-0.13185017,-0.13185017
-61.59860000,-61.92559355,0.32699355,0.01057132,0.01057132
-61.57270000,-61.91858710,0.34588710,0.18467639,0.18467639
-61.54790000,-61.91143548,0.36353548,0.30863010,0.30863010
-61.55460000,-61.90217419,0.34757419,0.36735970,0.36735970
-61.68740000,-61.89400968,0.20660968,0.36348912,0.36348912
-61.77530000,-61.88723548,0.11193548,0.29925251,0.29925251
-61.81630000,-61.88254839,0.06624839,0.20332736,0.20332736
-61.81620000,-61.87540968,0.05920968,0.11821671,0.11821671
-61.83200000,-61.86749032,0.03549032,0.06433654,0.06433654
-61.83140000,-61.85120645,0.01980645,0.03593479,0.03593479
-61.81390000,-61.82266774,0.00876774,0.02060758,0.02060758
-61.83470000,-61.79414839,-0.04055161,0.00655245,0.00655245
-61.86710000,-61.76667742,-0.10042258,-0.01939710,-0.01939710
-61.85460000,-61.74488387,-0.10971613,-0.05713201,-0.05713201
-61.85820000,-61.72624516,-0.13195484,-0.09308417,-0.09308417
-61.86870000,-61.72470645,-0.14399355,-0.12002299,-0.12002299
-61.86780000,-61.72978710,-0.13801290,-0.13684662,-0.13684662
-61.85880000,-61.73744516,-0.12135484,-0.14142777,-0.14142777
-61.85100000,-61.74522581,-0.10577419,-0.13426219,-0.13426219
-61.88780000,-61.75565484,-0.13214516,-0.12422501,-0.12422501
-61.94570000,-61.76211935,-0.18358065,-0.12725670,-0.12725670
-61.96680000,-61.76661290,-0.20018710,-0.14885537,-0.14885537
-61.95990000,-61.76985806,-0.19004194,-0.17493989,-0.17493989
-61.93170000,-61.77381613,-0.15788387,-0.18721762,-0.18721762
-61.66860000,-61.77743548,0.10883548,-0.15287449,-0.15287449
-61.24430000,-61.78092258,0.53662258,-0.01119721,-0.01119721
-61.25500000,-61.78488065,0.52988065,0.22338803,0.22338803
-61.27610000,-61.78890323,0.51280323,0.42819071,0.42819071
-61.45520000,-61.79258065,0.33738065,0.51142862,0.51142862
-61.52380000,-61.79754839,0.27374839,0.47394379,0.47394379
-61.64380000,-61.80316129,0.15936129,0.36993679,0.36993679
-61.75610000,-61.80889677,0.05279677,0.24708718,0.24708718
-61.81010000,-61.81446774,0.00436774,0.13089699,0.13089699
-61.78910000,-61.81935161,0.03025161,0.04792678,0.04792678
-61.87790000,-61.81766452,-0.06023548,0.00183059,0.00183059
-61.88780000,-61.79760323,-0.09019677,-0.03286786,-0.03286786
-61.91460000,-61.77603548,-0.13856452,-0.07052601,-0.07052601
-61.91690000,-61.75290645,-0.16399355,-0.10926673,-0.10926673
-61.93890000,-61.73205161,-0.20684839,-0.14694715,-0.14694715
-61.94420000,-61.71314194,-0.23105806,-0.18263056,-0.18263056
-61.93950000,-61.70961935,-0.22988065,-0.21198444,-0.21198444
-61.93660000,-61.72800000,-0.20860000,-0.22669832,-0.22669832
-61.95940000,-61.74777742,-0.21162258,-0.22605998,-0.22605998
-61.98110000,-61.76652903,-0.21457097,-0.21959058,-0.21959058
-62.00860000,-61.77988065,-0.22871935,-0.21661536,-0.21661536
-62.03220000,-61.79343548,-0.23876452,-0.22049549,-0.22049549
-62.04650000,-61.80396774,-0.24253226,-0.22894659,-0.22894659
-62.04050000,-61.81022258,-0.23027742,-0.23573111,-0.23573111
-62.01020000,-61.81468710,-0.19551290,-0.23303463,-0.23303463
-61.79870000,-61.82007419,0.02137419,-0.19616860,-0.19616860
-61.26590000,-61.82263226,0.55673226,-0.05579584,-0.05579584
-61.27710000,-61.82517097,0.54807097,0.19457947,0.19457947
-61.24980000,-61.82810000,0.57830000,0.43001986,0.43001986
-61.31340000,-61.83126452,0.51786452,0.55774611,0.55774611
-61.34550000,-61.83366129,0.48816129,0.58350929,0.58350929
-61.55940000,-61.83542258,0.27602258,0.53037755,0.53037755
-61.81410000,-61.83642581,0.02232581,0.39900693,0.39900693
-61.86810000,-61.83688387,-0.03121613,0.21644860,0.21644860
-61.85740000,-61.83131935,-0.02608065,0.05859093,0.05859093
-61.86910000,-61.81805484,-0.05104516,-0.03050627,-0.03050627
-61.94400000,-61.78827097,-0.15572903,-0.07577580,-0.07577580
-61.97030000,-61.75888710,-0.21141290,-0.11922633,-0.11922633
-61.95000000,-61.73498387,-0.21501613,-0.16708364,-0.16708364
-61.94850000,-61.71630000,-0.23220000,-0.20423557,-0.20423557
-61.95610000,-61.69976129,-0.25633871,-0.22867698,-0.22867698
-61.95720000,-61.69782581,-0.25937419,-0.24599052,-0.24599052
-61.96650000,-61.71422903,-0.25227097,-0.25608226,-0.25608226
-62.00540000,-61.73111613,-0.27428387,-0.26072567,-0.26072567
-62.01500000,-61.74655484,-0.26844516,-0.26503102,-0.26503102
-62.01320000,-61.76132581,-0.25187419,-0.26668738,-0.26668738
-61.99880000,-61.77691613,-0.22188387,-0.25932150,-0.25932150
-61.97060000,-61.78537419,-0.18522581,-0.24006711,-0.24006711
-61.95080000,-61.78862581,-0.16217419,-0.21176382,-0.21176382
-61.78690000,-61.79032903,0.00342903,-0.16598896,-0.16598896
-61.56990000,-61.79299032,0.22309032,-0.07239596,-0.07239596
-61.08530000,-61.79464516,0.70934516,0.11380742,0.11380742
-61.12130000,-61.79535484,0.67405484,0.37350585,0.37350585
-61.30550000,-61.79520000,0.48970000,0.56849715,0.56849715
-61.46130000,-61.79599032,0.33469032,0.59815223,0.59815223
-61.49750000,-61.79589355,0.29839355,0.50596379,0.50596379
-61.73870000,-61.79854839,0.05984839,0.36531245,0.36531245
-61.77440000,-61.80150645,0.02710645,0.21137304,0.21137304
-61.80060000,-61.80536452,0.00476452,0.08468348,0.08468348
-61.72840000,-61.80674839,0.07834839,0.02101026,0.02101026
-61.77130000,-61.80763226,0.03633226,0.01354021,0.01354021
-61.82880000,-61.79735806,-0.03144194,0.01831013,0.01831013
-61.82160000,-61.78418387,-0.03741613,0.00491398,0.00491398
-61.91490000,-61.76820645,-0.14669355,-0.02881837,-0.02881837
-61.92090000,-61.75790000,-0.16300000,-0.08036175,-0.08036175
-61.93990000,-61.75573226,-0.18416774,-0.13276967,-0.13276967
-61.92040000,-61.76391935,-0.15648065,-0.16606948,-0.16606948
-61.96600000,-61.78838387,-0.17761613,-0.17756287,-0.17756287
-61.96550000,-61.81342258,-0.15207742,-0.17609942,-0.17609942
-61.97450000,-61.83234516,-0.14215484,-0.16691723,-0.16691723
-61.94550000,-61.84650968,-0.09899032,-0.14971434,-0.14971434
-62.03840000,-61.85856129,-0.17983871,-0.13580852,-0.13580852
-62.04890000,-61.86576129,-0.18313871,-0.14217290,-0.14217290
-62.08610000,-61.87199355,-0.21410645,-0.16492365,-0.16492365
-62.04830000,-61.87845806,-0.16984194,-0.18517675,-0.18517675
-62.04240000,-61.88719355,-0.15520645,-0.18803780,-0.18803780
-61.69470000,-61.89958065,0.20488065,-0.13722251,-0.13722251
-61.59040000,-61.91184516,0.32144516,0.00057556,0.00057556
-61.47530000,-61.92437742,0.44907742,0.18382929,0.18382929
-61.63130000,-61.93350968,0.30220968,0.32612537,0.32612537
-61.71970000,-61.94407097,0.22437097,0.36749968,0.36749968
-61.82370000,-61.95461935,0.13091935,0.31658864,0.31658864
-61.84370000,-61.96642581,0.12272581,0.22945682,0.22945682
-61.89750000,-61.97692903,0.07942903,0.15224789,0.15224789
-61.89210000,-61.98731935,0.09521935,0.10305102,0.10305102
-61.90040000,-61.99116452,0.09076452,0.08215499,0.08215499
-61.87110000,-61.98299355,0.11189355,0.08216429,0.08216429
-61.96190000,-61.96740645,0.00550645,0.08123464,0.08123464
-61.96760000,-61.94970645,-0.01789355,0.05709508,0.05709508
-62.00100000,-61.93488710,-0.06611290,0.01436533,0.01436533
-61.99920000,-61.92208065,-0.07711935,-0.02980119,-0.02980119
-62.15530000,-61.91370000,-0.24160000,-0.08070967,-0.08070967
-62.20900000,-61.91760645,-0.29139355,-0.15390033,-0.15390033
-62.21010000,-61.92573226,-0.28436774,-0.23014828,-0.23014828
