luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-60.20100000,-60.55748710,0.35648710,0.06666676,0.06666676
-60.27870000,-60.56213871,0.28343871,0.19897839,0.19897839
-60.34900000,-60.52799032,0.17899032,0.27336807,0.27336807
-60.74680000,-60.46030000,-0.28650000,0.21641358,0.21641358
-60.68670000,-60.40508065,-0.28161935,0.03154906,0.03154906
-60.41550000,-60.38371613,-0.03178387,-0.13523949,-0.13523949
-60.23380000,-60.37878710,0.14498710,-0.15016648,-0.15016648
-59.86170000,-60.39964516,0.53794516,-0.00333014,-0.00333014
-60.17300000,-60.41782581,0.24482581,0.20274117,0.20274117
-60.57540000,-60.42423548,-0.15116452,0.27394158,0.27394158
-60.78650000,-60.42953226,-0.35696774,0.13230784,0.13230784
-60.79040000,-60.44575161,-0.34464839,-0.10033670,-0.10033670
-60.74030000,-60.46749355,-0.27280645,-0.27222804,-0.27222804
-60.76320000,-60.47388387,-0.28931613,-0.33552904,-0.33552904
-60.81890000,-60.49102903,-0.32787097,-0.33756353,-0.33756353
-60.82820000,-60.50963226,-0.31856774,-0.32880176,-0.32880176
-60.78440000,-60.53504194,-0.24935806,-0.31514021,-0.31514021
-59.56050000,-60.55543871,0.99493871,-0.15491983,-0.15491983
-58.56840000,-60.58410323,2.01570323,0.36947373,0.36947373
-58.99810000,-60.61010000,1.61200000,1.09222941,1.09222941
-60.05610000,-60.64044194,0.58434194,1.47485492,1.47485492
-60.37090000,-60.66668387,0.29578387,1.28773266,1.28773266
-61.22810000,-60.67903871,-0.54906129,0.73890120,0.73890120
-61.16990000,-60.69291613,-0.47698387,0.10891444,0.10891444
-60.86010000,-60.70084839,-0.15925161,-0.31456553,-0.31456553
-60.88760000,-60.70062903,-0.18697097,-0.41638313,-0.41638313
-60.98950000,-60.70701613,-0.28248387,-0.35588994,-0.35588994
-61.06040000,-60.72030645,-0.34009355,-0.30111960,-0.30111960
-61.04700000,-60.72854839,-0.31845161,-0.29239458,-0.29239458
-61.02410000,-60.70988065,-0.31421935,-0.30287188,-0.30287188
-60.94440000,-60.68663871,-0.25776129,-0.30538962,-0.30538962
-60.98870000,-60.66858710,-0.32011290,-0.29839671,-0.29839671
-60.91100000,-60.67394839,-0.23705161,-0.28987210,-0.28987210
-61.23760000,-60.74910968,-0.48849032,-0.30058311,-0.30058311
-61.55270000,-60.86033871,-0.69236129,-0.38026851,-0.38026851
-61.62730000,-60.94591290,-0.68138710,-0.51713872,-0.51713872
-61.22900000,-60.97013548,-0.25886452,-0.58633152,-0.58633152
-60.61680000,-60.97318387,0.35638387,-0.44490220,-0.44490220
-60.29190000,-60.94781613,0.65591613,-0.08755806,-0.08755806
-60.41890000,-60.92698065,0.50808065,0.29759315,0.29759315
-60.56860000,-60.91734839,0.34874839,0.50745896,0.50745896
-60.98450000,-60.90439032,-0.08010968,0.47466349,0.47466349
-61.20240000,-60.88570645,-0.31669355,0.24465885,0.24465885
-60.99580000,-60.87578710,-0.12001290,-0.02340898,-0.02340898
-60.18450000,-60.86784516,0.68334516,-0.08290744,-0.08290744
-60.09840000,-60.85551613,0.75711613,0.15185562,0.15185562
-60.26860000,-60.83869032,0.57009032,0.45915418,0.45915418
-60.95060000,-60.81691935,-0.13368065,0.54682586,0.54682586
-61.89050000,-60.79444194,-1.09605806,0.25085509,0.25085509
-62.01650000,-60.76530968,-1.25119032,-0.33794315,-0.33794315
-61.65090000,-60.73381613,-0.91708387,-0.86419554,-0.86419554
-60.80700000,-60.72242903,-0.08457097,-0.99678333,-0.99678333
-60.46540000,-60.72497742,0.25957742,-0.69527964,-0.69527964
-60.44170000,-60.74655161,0.30485161,-0.21969872,-0.21969872
-60.52400000,-60.76396129,0.23996129,0.14383317,0.14383317
-60.56150000,-60.76552903,0.20402903,0.30175336,0.30175336
-60.48590000,-60.74229677,0.25639677,0.31806017,0.31806017
-60.41030000,-60.71133871,0.30103871,0.29554578,0.29554578
-60.75290000,-60.70889355,-0.04400645,0.24866465,0.24866465
-60.80080000,-60.73809355,-0.06270645,0.14251536,0.14251536
-60.64190000,-60.78741613,0.14551613,0.04508257,0.04508257
-60.42280000,-60.82743871,0.40463871,0.06386212,0.06386212
-60.31380000,-60.85509032,0.54129032,0.20424742,0.20424742
-60.21420000,-60.86182581,0.64762581,0.39083378,0.39083378
-60.33450000,-60.85111935,0.51661935,0.53452803,0.53452803
-60.57640000,-60.83811613,0.26171613,0.55802073,0.55802073
-61.27430000,-60.82569032,-0.44860968,0.38740507,0.38740507
-61.30800000,-60.82289032,-0.48510968,0.04475334,0.04475334
-61.28560000,-60.82745161,-0.45814839,-0.28479897,-0.28479897
-60.83160000,-60.84974839,0.01814839,-0.41377756,-0.41377756
-60.46750000,-60.89014194,0.42264194,-0.27431951,-0.27431951
-59.84840000,-60.93187742,1.08347742,0.09919472,0.09919472
-60.02480000,-60.96879355,0.94399355,0.55555937,0.55555937
-61.12660000,-60.97523871,-0.15136129,0.76235335,0.76235335
-61.90100000,-60.94805161,-0.95294839,0.46217707,0.46217707
-61.71350000,-60.91864516,-0.79485484,-0.14098790,-0.14098790
-61.33910000,-60.92720645,-0.41189355,-0.58786308,-0.58786308
-61.12580000,-60.95100968,-0.17479032,-0.66635240,-0.66635240
-61.15940000,-60.97373871,-0.18566129,-0.50442489,-0.50442489
-61.55860000,-60.98665161,-0.57194839,-0.35649219,-0.35649219
-61.61340000,-60.99233226,-0.62106774,-0.36737390,-0.36737390
-61.26570000,-61.00352903,-0.26217097,-0.43656025,-0.43656025
-60.72020000,-61.01105484,0.29085484,-0.36138031,-0.36138031
-60.60680000,-61.01723548,0.41043548,-0.10206790,-0.10206790
-61.13290000,-61.00512581,-0.12777419,0.12957696,0.12957696
-61.77620000,-60.98558065,-0.79061935,0.07647981,0.07647981
-61.85530000,-60.98121935,-0.87408065,-0.25334265,-0.25334265
-61.63030000,-61.01149355,-0.61880645,-0.58847214,-0.58847214
-60.61010000,-61.05711290,0.44701290,-0.61797482,-0.61797482
