luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-67.57020000,-67.29970000,-0.27050000,-0.32245229,-0.32245229
-67.55600000,-67.33200645,-0.22399355,-0.29260364,-0.29260364
-67.52370000,-67.36397419,-0.15972581,-0.25163038,-0.25163038
-67.43700000,-67.39639032,-0.04060968,-0.19306980,-0.19306980
-67.37950000,-67.42439355,0.04489355,-0.11236351,-0.11236351
-67.32180000,-67.45131613,0.12951613,-0.01913799,-0.01913799
-67.28980000,-67.47738065,0.18758065,0.07146526,0.07146526
-67.23320000,-67.49256129,0.25936129,0.15150548,0.15150548
-67.28640000,-67.50530000,0.21890000,0.21101722,0.21101722
-67.29510000,-67.51752258,0.22242258,0.23771837,0.23771837
-67.29320000,-67.52892258,0.23572258,0.24044922,0.24044922
-67.29690000,-67.53481613,0.23791613,0.23804385,0.23804385
-67.32640000,-67.53662581,0.21022581,0.23399940,0.23399940
-67.39710000,-67.53944839,0.14234839,0.21807040,0.21807040
-67.39740000,-67.54188710,0.14448710,0.18786116,0.18786116
-67.66650000,-67.54459032,-0.12190968,0.13052705,0.13052705
-67.77270000,-67.54654516,-0.22615484,0.02077314,0.02077314
-67.78660000,-67.55119355,-0.23540645,-0.11017997,-0.11017997
-67.80600000,-67.55681613,-0.24918387,-0.20572708,-0.20572708
-67.76060000,-67.56541613,-0.19518387,-0.24694882,-0.24694882
-67.75490000,-67.57549032,-0.17940968,-0.24146166,-0.24146166
-67.76330000,-67.59070000,-0.17260000,-0.21380948,-0.21380948
-67.73640000,-67.60770323,-0.12869677,-0.18330904,-0.18330904
-67.69270000,-67.62673871,-0.06596129,-0.14808901,-0.14808901
-67.68530000,-67.64418065,-0.04111935,-0.10561675,-0.10561675
-67.66180000,-67.66129032,-0.00050968,-0.06271703,-0.06271703
-67.63980000,-67.67892258,0.03912258,-0.02249371,-0.02249371
-67.61420000,-67.69636452,0.08216452,0.01711645,0.01711645
-67.64420000,-67.72034839,0.07614839,0.05233457,0.05233457
-67.64690000,-67.74228065,0.09538065,0.07635784,0.07635784
-67.64670000,-67.76589032,0.11919032,0.09257884,0.09257884
-67.63080000,-67.78015484,0.14935484,0.10985750,0.10985750
-67.70010000,-67.79865161,0.09855161,0.12358501,0.12358501
-67.69800000,-67.81598065,0.11798065,0.12461237,0.12461237
-67.70360000,-67.83302581,0.12942581,0.12118934,0.12118934
-67.69180000,-67.84959355,0.15779355,0.12553267,0.12553267
-67.79330000,-67.87026774,0.07696774,0.12903639,0.12903639
-67.81690000,-67.89400000,0.07710000,0.11631911,0.11631911
-67.82330000,-67.91879355,0.09549355,0.09733081,0.09733081
-67.82710000,-67.94509677,0.11799677,0.09107300,0.09107300
-67.82550000,-67.97113226,0.14563226,0.10136228,0.10136228
-67.83980000,-67.99912581,0.15932581,0.12225476,0.12225476
-67.83760000,-68.02758065,0.18998065,0.14667404,0.14667404
-68.06990000,-68.05625806,-0.01364194,0.14764908,0.14764908
-68.07700000,-68.08358387,0.00658387,0.10226177,0.10226177
-68.12930000,-68.11138065,-0.01791935,0.04178874,0.04178874
-68.10870000,-68.13892903,0.03022903,0.00495609,0.00495609
-68.34610000,-68.16706452,-0.17903548,-0.02345371,-0.02345371
-68.32380000,-68.19251613,-0.13128387,-0.07190791,-0.07190791
-68.33440000,-68.21786774,-0.11653226,-0.11631554,-0.11631554
-68.27420000,-68.24282903,-0.03137097,-0.12258726,-0.12258726
-68.39580000,-68.26802903,-0.12777097,-0.10465930,-0.10465930
-68.49900000,-68.28925161,-0.20974839,-0.10754414,-0.10754414
-68.50500000,-68.30785161,-0.19714839,-0.14251997,-0.14251997
-68.50810000,-68.32592258,-0.18217742,-0.17683969,-0.17683969
-68.49240000,-68.34118710,-0.15121290,-0.18809619,-0.18809619
-68.52960000,-68.35973871,-0.16986129,-0.18097844,-0.18097844
-68.52190000,-68.37807097,-0.14382903,-0.16909638,-0.16909638
-68.50320000,-68.39627419,-0.10692581,-0.15326070,-0.15326070
-68.49130000,-68.40881290,-0.08248710,-0.12958699,-0.12958699
-68.50860000,-68.43220323,-0.07639677,-0.10378142,-0.10378142
-68.50070000,-68.45457742,-0.04612258,-0.08125247,-0.08125247
-68.50300000,-68.47853871,-0.02446129,-0.05993967,-0.05993967
-68.48910000,-68.49427419,0.00517419,-0.03705516,-0.03705516
-68.48390000,-68.51390645,0.03000645,-0.01213893,-0.01213893
-68.47740000,-68.53880000,0.06140000,0.01460531,0.01460531
-68.47300000,-68.56598710,0.09298710,0.04324443,0.04324443
-68.45120000,-68.58977742,0.13857742,0.07524940,0.07524940
-68.39350000,-68.61071613,0.21721613,0.11625994,0.11625994
-68.38350000,-68.63476452,0.25126452,0.16797475,0.16797475
-68.30030000,-68.65905484,0.35875484,0.22815601,0.22815601
-68.40060000,-68.68377097,0.28317097,0.28367453,0.28367453
-68.40810000,-68.70727097,0.29917097,0.31065773,0.31065773
-68.40190000,-68.73349355,0.33159355,0.31584929,0.31584929
-68.45860000,-68.76040323,0.30180323,0.31754704,0.31754704
-68.80210000,-68.78825484,-0.01384516,0.28024507,0.28024507
-68.82290000,-68.81554839,-0.00735161,0.17600404,0.17600404
-68.85150000,-68.84665161,-0.00484839,0.06360824,0.06360824
-68.83390000,-68.87842581,0.04452581,0.00403361,0.00403361
-68.93240000,-68.91148710,-0.02091290,-0.00938376,-0.00938376
-69.10610000,-68.94594839,-0.16015161,-0.02656202,-0.02656202
-69.11700000,-68.98852258,-0.12847742,-0.07132023,-0.07132023
-69.13330000,-69.03239355,-0.10090645,-0.11048192,-0.11048192
-69.14810000,-69.07720968,-0.07089032,-0.11824466,-0.11824466
-69.25050000,-69.12397419,-0.12652581,-0.10940621,-0.10940621
-69.26110000,-69.17264516,-0.08845484,-0.10392100,-0.10392100
-69.25860000,-69.22821290,-0.03038710,-0.09333711,-0.09333711
-69.25810000,-69.28052903,0.02242903,-0.06330733,-0.06330733
-69.33480000,-69.33626452,0.00146452,-0.02477602,-0.02477602
-69.33740000,-69.39057742,0.05317742,0.00647410,0.00647410
-69.35470000,-69.44313548,0.08843548,0.03466971,0.03466971
-69.35470000,-69.48224194,0.12754194,0.06718064,0.06718064
-69.46490000,-69.52303548,0.05813548,0.09170967,0.09170967
-69.48800000,-69.56748387,0.07948387,0.09461767,0.09461767
-69.51400000,-69.61327097,0.09927097,0.08878803,0.08878803
-69.55220000,-69.65663226,0.10443226,0.08993592,0.08993592
-69.79720000,-69.69509032,-0.10210968,0.07362267,0.07362267
-69.83300000,-69.73607742,-0.09692258,0.01527885,0.01527885
-69.84050000,-69.77759677,-0.06290323,-0.04841465,-0.04841465
-69.84320000,-69.81855484,-0.02464516,-0.07405249,-0.07405249
-69.89230000,-69.85549032,-0.03680968,-0.06606322,-0.06606322
-70.02290000,-69.89319032,-0.12970968,-0.05964374,-0.05964374
