red_mean,luma_mean
19.1857,-60.0264
-213.0197,-59.8173
19.2270,-59.8004
-212.9383,-59.7701
19.2193,-59.7758
-212.8580,-59.7402
19.0421,-59.8005
-212.9102,-59.8145
18.9875,-59.8330
-212.8814,-59.7956
19.0529,-59.7719
-210.4571,-59.0002
22.3985,-57.9360
-209.9463,-57.8016
21.7758,-58.0022
-210.8155,-58.2998
20.4120,-58.7500
-211.9376,-59.1160
18.7211,-59.6733
-212.4370,-59.8458
18.7500,-59.8300
-212.4588,-59.8307
18.8818,-59.7585
-212.5442,-59.7911
18.9392,-59.7725
-212.5638,-59.7775
19.0247,-59.7276
-212.5971,-59.7460
19.1542,-59.7013
-212.5635,-59.6914
19.7378,-59.4772
-212.4305,-59.4408
22.9091,-58.4302
-208.8234,-57.3245
23.6740,-57.1098
-209.0334,-57.1846
23.9880,-57.0803
-212.5310,-58.2408
22.2284,-58.7817
-215.0392,-59.5941
20.5120,-60.1248
-215.4648,-60.2640
20.2637,-60.3415
-215.5274,-60.3644
20.3247,-60.3295
-215.4344,-60.2972
20.3712,-60.2830
-215.3331,-60.2401
20.5188,-60.1709
-215.3540,-60.1910
20.6125,-60.1628
-215.2429,-60.1204
21.6104,-59.7795
-211.8487,-58.6805
25.4021,-57.4962
-211.2289,-57.3367
25.0180,-57.4756
-212.6148,-57.9326
22.9173,-58.6381
-214.4766,-59.2353
20.7186,-59.9194
-215.8534,-60.3437
20.5218,-60.4081
-215.7041,-60.3530
20.5870,-60.3332
-215.4597,-60.2373
20.0942,-60.4058
-215.5611,-60.4303
20.0465,-60.4429
-215.5647,-60.4219
20.0194,-60.4362
-215.4266,-60.3880
20.1508,-60.3508
-214.4794,-60.0093
24.6643,-58.5707
-210.4481,-57.3200
24.6704,-57.3213
-212.1175,-57.8834
22.6171,-58.5635
-213.6025,-59.0459
20.6963,-59.6662
-216.1023,-60.4549
19.9311,-60.6969
-216.0820,-60.6848
19.9748,-60.6589
-215.8858,-60.5788
20.0391,-60.5558
-215.7688,-60.5117
20.4980,-60.3528
-215.5508,-60.2740
20.5664,-60.2531
-215.5212,-60.2393
20.6228,-60.2219
-214.9569,-60.0149
22.8352,-59.3169
-209.1866,-57.4858
23.7449,-57.2427
-209.8136,-57.4571
21.9633,-58.0477
-210.7383,-58.3438
21.7279,-58.4213
-214.7861,-59.7479
19.3380,-60.4673
-215.6063,-60.7226
19.2739,-60.7368
-215.6061,-60.7301
19.3609,-60.7045
-215.5066,-60.6750
19.4877,-60.6205
-215.5717,-60.6552
19.7249,-60.5663
-215.0634,-60.3770
20.0775,-60.2645
-215.1010,-60.2789
20.3313,-60.1826
-212.0257,-59.1786
24.9721,-57.7224
-210.7615,-57.3601
24.1073,-57.6331
-212.0860,-58.0722
22.4882,-58.6134
-213.8026,-59.1743
20.1841,-59.8976
-215.5815,-60.4670
19.4309,-60.7037
-215.6760,-60.7369
19.4013,-60.7314
-215.6323,-60.6984
19.2941,-60.7307
-215.6034,-60.7074
19.3953,-60.6688
-215.2473,-60.5289
19.7246,-60.4290
-214.9267,-60.3231
19.8189,-60.3049
-214.0535,-59.9922
22.5317,-59.1214
-208.7491,-57.4332
23.2486,-57.2507
-208.9293,-57.3203
21.3487,-57.9526
-210.7028,-58.5311
19.4323,-59.1532
-213.0898,-59.9009
17.3334,-60.5734
-213.3699,-60.6389
16.9260,-60.7798
-213.3355,-60.7594
16.9130,-60.7673
-213.2743,-60.7318
16.9997,-60.6914
-213.0827,-60.6217
17.1790,-60.5717
-212.7347,-60.4415
17.3142,-60.3957
-212.5209,-60.3018
17.4187,-60.2919
-211.3203,-59.8779
20.8680,-58.7744
-207.6559,-57.6331
20.5441,-57.7667
-207.9312,-57.8597
18.8529,-58.4164
-209.8959,-59.0561
17.2564,-59.5669
-211.9353,-60.2051
15.9870,-60.6215
-212.0751,-60.6618
15.8975,-60.6873
-211.9406,-60.6029
15.8389,-60.6227
-211.8846,-60.6030
15.8716,-60.5887
-211.6378,-60.4855
16.2643,-60.3594
-211.5674,-60.3431
16.5444,-60.2294
-211.2447,-60.1297
17.4263,-59.8299
-207.5545,-58.6837
20.7498,-57.6272
-207.8193,-57.7387
20.0796,-57.9581
-209.4327,-58.4900
18.6114,-58.9750
-211.6895,-59.7061
16.6236,-60.3321
-212.0121,-60.4350
16.6457,-60.4254
-212.0213,-60.4231
16.7345,-60.3838
-212.0355,-60.3748
16.7482,-60.3619
-212.0881,-60.3752
16.8394,-60.3231
-212.1192,-60.3399
16.9883,-60.2829
-212.0742,-60.2701
17.7989,-59.9918
-210.2180,-59.4029
22.0062,-58.0759
-208.2791,-57.4989
21.3607,-57.7097
-209.8399,-58.2539
20.6270,-58.4792
-211.2594,-58.9319
19.0856,-59.4362
-212.8711,-59.9485
18.3678,-60.1871
-212.8110,-60.1490
17.9037,-60.2976
-212.9629,-60.3211
17.7870,-60.3623
-212.8960,-60.3351
17.9091,-60.2909
-212.6815,-60.2103
17.8255,-60.2349
-212.6833,-60.2216
17.8082,-60.2238
-212.3609,-60.0997
20.1626,-59.3683
-206.9695,-57.6560
21.2810,-57.3513
-207.4387,-57.4972
19.5827,-58.0807
-208.3125,-58.3433
17.9703,-58.8637
-210.7391,-59.6295
16.2904,-60.1633
-212.2801,-60.6415
16.0486,-60.7212
-212.2975,-60.7232
16.0435,-60.7256
-212.1330,-60.6548
15.9420,-60.6985
-212.0848,-60.6830
16.2709,-60.5617
-211.8825,-60.4645
16.3368,-60.4510
-211.7503,-60.4093
16.4735,-60.3506
-210.8994,-60.0641
20.4896,-58.7939
-209.1626,-58.2744
20.7346,-58.2205
-210.1163,-58.5604
20.6705,-58.5718
-211.6823,-59.0784
18.6867,-59.7111
-214.2660,-60.5427
17.3910,-60.9291
-214.3363,-60.9673
17.8659,-60.7994
-213.8247,-60.6218
17.9294,-60.5991
-213.9802,-60.6364
17.9658,-60.6131
-214.0443,-60.6202
18.0536,-60.5849
-213.9698,-60.5554
18.1595,-60.5280
-213.3691,-60.3099
19.5924,-59.8467
-208.9974,-58.4585
22.1469,-57.6858
-209.0723,-57.7192
20.9018,-58.1544
-210.2332,-58.5167
19.2485,-59.0725
-211.7015,-59.5349
17.1889,-60.1997
-212.7600,-60.5300
17.1083,-60.5546
-212.9783,-60.6236
17.1006,-60.5902
-213.0815,-60.6184
17.1176,-60.6100
-213.0712,-60.6048
17.2728,-60.5265
-213.0382,-60.5345
17.7741,-60.3551
-212.9414,-60.3136
18.0670,-60.1994
-211.8510,-59.8505
21.9485,-58.6357
-209.1928,-57.8183
21.5733,-57.9745
-209.5819,-58.1036
19.8640,-58.6710
-210.8878,-59.1102
18.2102,-59.6270
-212.4013,-60.0965
17.3895,-60.3689
-212.4143,-60.3595
17.3902,-60.3504
-212.2409,-60.2853
17.4135,-60.2676
-212.5000,-60.3618
17.3588,-60.3713
-212.5219,-60.3657
17.3522,-60.3687
-212.2885,-60.2937
17.5988,-60.1991
-212.0147,-60.0964
19.0586,-59.6097
-207.6868,-58.2534
21.2082,-57.5978
-208.3470,-57.8324
20.0739,-58.2256
-209.7736,-58.6812
19.0315,-59.0225
-211.3661,-59.5177
17.5800,-59.9748
-212.4605,-60.3314
17.5723,-60.3233
-212.6121,-60.3724
17.6234,-60.3275
-212.9014,-60.4215
17.6506,-60.4094
-212.9814,-60.4383
17.7783,-60.3724
-213.0086,-60.3877
17.9759,-60.3202
-213.0127,-60.3213
18.5009,-60.1208
-210.2523,-59.2136
22.7557,-57.9191
-208.6208,-57.4270
21.9681,-57.6809
-210.0101,-58.1735
21.3584,-58.3779
-211.7658,-58.9444
18.8092,-59.7407
-213.0944,-60.1486
17.6855,-60.5074
-213.3361,-60.5747
17.6976,-60.5601
-213.5916,-60.6290
17.5980,-60.6650
-213.6197,-60.6662
17.6468,-60.6334
-213.7136,-60.6699
17.6889,-60.6540
-213.4335,-60.5420
17.7671,-60.5151
-211.9561,-60.0147
22.4492,-58.5373
-209.5768,-57.8336
22.3898,-57.8648
-210.2130,-58.0837
20.9794,-58.5391
-211.3527,-58.9086
19.3660,-59.4294
-213.1197,-60.0014
18.1957,-60.3747
-213.3936,-60.4540
17.8655,-60.5399
-213.5735,-60.5912
17.7264,-60.6121
-213.6478,-60.6330
17.7058,-60.6338
-213.6106,-60.6101
17.9585,-60.5176
-213.3410,-60.4199
18.1112,-60.3644
-213.1553,-60.2849
19.3487,-59.8864
-208.5155,-58.4096
22.2184,-57.5513
-208.8052,-57.6639
20.9493,-58.0860
-210.6905,-58.7183
19.5908,-59.1582
-212.3707,-59.6838
18.0896,-60.1425
-213.8041,-60.5803
18.0214,-60.6058
-213.7529,-60.5795
18.0165,-60.5719
-213.7409,-60.5655
17.9242,-60.6067
-213.6921,-60.5869
18.0271,-60.5307
-213.1829,-60.3412
18.0321,-60.3399
-212.9128,-60.2545
18.6090,-60.0634
-210.9680,-59.4350
22.7150,-58.1405
-209.8791,-57.8284
21.9599,-58.0855
-210.8625,-58.4138
20.4903,-58.8933
-211.9662,-59.2640
18.7595,-59.8103
-213.7043,-60.3498
18.4366,-60.4606
-213.8074,-60.4828
18.3648,-60.5062
-213.7763,-60.4688
18.2572,-60.5017
-213.7598,-60.4901
18.2172,-60.5040
-213.6771,-60.4529
18.2064,-60.4726
-213.3701,-60.3928
18.2485,-60.3667
-211.8903,-59.8385
21.7479,-58.7493
-209.3563,-57.9884
21.7085,-58.0095
-209.6700,-58.1183
20.3832,-58.5646
-210.9246,-58.9637
18.7638,-59.4859
-212.5317,-59.9690
17.8219,-60.2828
-212.5417,-60.2777
17.7317,-60.3037
-212.4361,-60.2428
17.4335,-60.3476
-212.4699,-60.3560
17.3906,-60.3670
-212.4508,-60.3386
17.2811,-60.3665
-212.9614,-60.5338
17.3140,-60.5015
-211.8136,-60.1231
22.2754,-58.5654
-208.8201,-57.6593
22.2081,-57.7317
-209.4786,-57.9315
20.9031,-58.3682
-210.3618,-58.6576
19.2550,-59.2014
-210.4946,-59.2244
17.2810,-59.8793
-210.8143,-59.9789
16.8219,-60.1148
-210.7406,-60.0591
16.3999,-60.2061
-210.7691,-60.2057
16.4235,-60.1882
-210.8454,-60.1944
16.5149,-60.1610
-210.5507,-60.0723
16.5663,-60.0383
-209.9114,-59.8178
19.7899,-58.7743
-206.2887,-57.7008
20.2090,-57.5938
-206.6884,-57.7384
18.7865,-58.2111
-208.1847,-58.7041
16.9637,-59.3010
-210.1276,-59.8995
15.6481,-60.3046
-210.6129,-60.4639
15.6755,-60.4517
-210.6243,-60.4480
15.8119,-60.3894
-210.7122,-60.4139
15.4952,-60.5114
