luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-62.05300000,-61.58799677,-0.46500323,-0.55732797,-0.55732797
-62.04970000,-61.64507742,-0.40462258,-0.51808683,-0.51808683
-62.03190000,-61.71795484,-0.31394516,-0.45337523,-0.45337523
-61.96970000,-61.76844194,-0.20125806,-0.37037579,-0.37037579
-61.86070000,-61.78909677,-0.07160323,-0.26935630,-0.26935630
-61.08660000,-61.80077419,0.71417419,-0.08099507,-0.08099507
-59.91320000,-61.79597742,1.88277742,0.36404941,0.36404941
-59.54140000,-61.79036452,2.24896452,1.07427379,1.07427379
-60.03340000,-61.78546774,1.75206774,1.71116603,1.71116603
-60.79910000,-61.78435484,0.98525484,1.89774901,1.89774901
-61.54810000,-61.78978710,0.24168710,1.56247784,1.56247784
-62.14820000,-61.79222581,-0.35597419,0.90106595,0.90106595
-62.16890000,-61.77977742,-0.38912258,0.21125575,0.21125575
-62.13280000,-61.73045806,-0.40234194,-0.26159359,-0.26159359
-62.01500000,-61.64399032,-0.37100968,-0.46490197,-0.46490197
-61.80360000,-61.56120323,-0.24239677,-0.47686380,-0.47686380
-61.96670000,-61.51076774,-0.45593226,-0.41598038,-0.41598038
-61.97500000,-61.48651290,-0.48848710,-0.39474578,-0.39474578
-61.99170000,-61.48569355,-0.50600645,-0.42717400,-0.42717400
-61.94290000,-61.49236774,-0.45053226,-0.46354188,-0.46354188
-62.23320000,-61.50148710,-0.73171290,-0.50572040,-0.50572040
-62.24260000,-61.53507742,-0.70752258,-0.58375700,-0.58375700
-62.27860000,-61.60214516,-0.67645484,-0.66097350,-0.66097350
-62.26540000,-61.68410645,-0.58129355,-0.68475736,-0.68475736
-62.34330000,-61.75083548,-0.59246452,-0.65880549,-0.65880549
-62.26070000,-61.79335161,-0.46734839,-0.60717487,-0.60717487
-62.25130000,-61.81292258,-0.43837742,-0.54088603,-0.54088603
-61.79000000,-61.81705161,0.02705161,-0.42846625,-0.42846625
-60.66550000,-61.82131290,1.15581290,-0.12396125,-0.12396125
-59.45710000,-61.82865484,2.37155484,0.53534394,0.53534394
-59.57800000,-61.83900000,2.26100000,1.39312366,1.39312366
-60.48950000,-61.85430968,1.36480968,1.95122066,1.95122066
-61.29780000,-61.86073226,0.56293226,1.88067145,1.88067145
-62.00650000,-61.86880323,-0.13769677,1.29808475,1.29808475
-62.17660000,-61.87433548,-0.30226452,0.55217226,0.55217226
-62.14340000,-61.87938387,-0.26401613,-0.02850260,-0.02850260
-62.12790000,-61.83953548,-0.28836452,-0.31807936,-0.31807936
-61.99230000,-61.75885161,-0.23344839,-0.38666919,-0.38666919
-62.08220000,-61.66390323,-0.41829677,-0.36754100,-0.36754100
-62.10200000,-61.58917097,-0.51282903,-0.37381376,-0.37381376
-62.11710000,-61.54348387,-0.57361613,-0.43240879,-0.43240879
-62.15480000,-61.53365806,-0.62114194,-0.51045153,-0.51045153
-62.27620000,-61.54261613,-0.73358387,-0.58978388,-0.58978388
-62.30100000,-61.56632903,-0.73467097,-0.66476385,-0.66476385
-62.36040000,-61.62274516,-0.73765484,-0.71861784,-0.71861784
-62.33570000,-61.71655806,-0.61914194,-0.73045172,-0.73045172
-62.27820000,-61.79763226,-0.48056774,-0.68367213,-0.68367213
-62.16580000,-61.84932258,-0.31647742,-0.57824909,-0.57824909
-62.22520000,-61.87581290,-0.34938710,-0.45326644,-0.45326644
-62.16320000,-61.88285161,-0.28034839,-0.35827145,-0.35827145
-62.09940000,-61.88386129,-0.21553871,-0.29537867,-0.29537867
-60.99790000,-61.88980000,0.89190000,-0.12811101,-0.12811101
-59.74140000,-61.89678387,2.15538387,0.38331235,0.38331235
-59.33520000,-61.90812581,2.57292581,1.21936214,1.21936214
-59.94870000,-61.91610645,1.96740645,1.95563779,1.95563779
-60.92700000,-61.92446129,0.99746129,2.15024805,2.15024805
-61.95610000,-61.93243871,-0.02366129,1.70516645,1.70516645
-62.52900000,-61.93908065,-0.58991935,0.86610032,0.86610032
-62.52510000,-61.93723226,-0.58786774,0.03512540,0.03512540
-62.41440000,-61.90240968,-0.51199032,-0.48559981,-0.48559981
-62.36530000,-61.83599355,-0.52930645,-0.66913133,-0.66913133
-62.09130000,-61.75354516,-0.33775484,-0.64291494,-0.64291494
-62.09190000,-61.69637419,-0.39552581,-0.52942313,-0.52942313
-62.11900000,-61.67062581,-0.44837419,-0.43550320,-0.43550320
-62.22470000,-61.66527742,-0.55942258,-0.41818337,-0.41818337
-62.20790000,-61.66798710,-0.53991290,-0.45990529,-0.45990529
-62.32750000,-61.67265806,-0.65484194,-0.52216935,-0.52216935
-62.34440000,-61.71301613,-0.63138387,-0.58408151,-0.58408151
-62.34390000,-61.79102258,-0.55287742,-0.61788936,-0.61788936
-62.32960000,-61.88284194,-0.44675806,-0.59720958,-0.59720958
-62.36100000,-61.95387419,-0.40712581,-0.53272295,-0.53272295
-62.36440000,-61.99359032,-0.37080968,-0.45854058,-0.45854058
-62.36070000,-61.99964839,-0.36105161,-0.40028877,-0.40028877
-62.21890000,-61.99426452,-0.22463548,-0.35141252,-0.35141252
-61.22150000,-61.98974516,0.76824516,-0.18833309,-0.18833309
-60.30150000,-61.99250323,1.69100323,0.26974369,0.26974369
-59.77980000,-61.99573871,2.21593871,0.98561822,0.98561822
-60.50590000,-62.00579355,1.49989355,1.60741768,1.60741768
-61.36760000,-62.01133226,0.64373226,1.73899676,1.73899676
-62.05940000,-62.01349355,-0.04590645,1.32287023,1.32287023
-62.24720000,-62.01018387,-0.23701613,0.65373264,0.65373264
-62.24420000,-61.97856129,-0.26563871,0.07681406,0.07681406
-62.24900000,-61.90723548,-0.34176452,-0.25634656,-0.25634656
-62.15960000,-61.81809032,-0.34150968,-0.38874978,-0.38874978
-62.18160000,-61.75131290,-0.43028710,-0.41909823,-0.41909823
-62.15070000,-61.71472903,-0.43597097,-0.42438076,-0.42438076
-62.15820000,-61.70278710,-0.45541290,-0.43254369,-0.43254369
-62.14390000,-61.70377097,-0.44012903,-0.44123736,-0.44123736
-62.36210000,-61.70564839,-0.65645161,-0.46857796,-0.46857796
-62.38500000,-61.70666452,-0.67833548,-0.53749382,-0.53749382
-62.49990000,-61.73422258,-0.76567742,-0.62712525,-0.62712525
-62.46560000,-61.78807419,-0.67752581,-0.69607672,-0.69607672
-62.40300000,-61.86308387,-0.53991613,-0.70411400,-0.70411400
-62.26360000,-61.91674194,-0.34685806,-0.62937349,-0.62937349
-62.18600000,-61.94805806,-0.23794194,-0.49269736,-0.49269736
-62.12210000,-61.95781935,-0.16428065,-0.34349583,-0.34349583
-61.22760000,-61.96639677,0.73879677,-0.12939538,-0.12939538
-60.11640000,-61.97604839,1.85964839,0.33743270,0.33743270
-59.58090000,-61.98550968,2.40460968,1.08051217,1.08051217
-60.27380000,-61.99516129,1.72136129,1.75283850,1.75283850
-61.19550000,-62.00190968,0.80640968,1.92319047,1.92319047
-61.99080000,-62.01016774,0.01936774,1.50560363,1.50560363
-62.39490000,-62.00433548,-0.39056452,0.77189158,0.77189158
-62.41890000,-61.96358387,-0.45531613,0.07683524,0.07683524
-62.25040000,-61.86367097,-0.38672903,-0.35575083,-0.35575083
-62.07580000,-61.75954516,-0.31625484,-0.50354459,-0.50354459
-61.97090000,-61.68990968,-0.28099032,-0.47209140,-0.47209140
-62.10510000,-61.65245806,-0.45264194,-0.40184939,-0.40184939
-62.16930000,-61.64133226,-0.52796774,-0.39158688,-0.39158688
-62.33840000,-61.63760968,-0.70079032,-0.45812852,-0.45812852
-62.36200000,-61.63829355,-0.72370645,-0.56783422,-0.56783422
-62.51310000,-61.63822258,-0.87487742,-0.68348400,-0.68348400
-62.54340000,-61.66022258,-0.88317742,-0.78698858,-0.78698858
-62.54230000,-61.71351935,-0.82878065,-0.85411118,-0.85411118
-62.45880000,-61.78516129,-0.67363871,-0.85307668,-0.85307668
-62.39080000,-61.83136452,-0.55943548,-0.77935624,-0.77935624
-62.40670000,-61.85730645,-0.54939355,-0.67232138,-0.67232138
-61.97740000,-61.86232903,-0.11507097,-0.53969009,-0.53969009
-60.88060000,-61.85711935,0.97651935,-0.24295932,-0.24295932
-59.26480000,-61.85104839,2.58624839,0.43453004,0.43453004
-59.15710000,-61.85224516,2.69514516,1.41590210,1.41590210
-60.34120000,-61.85913871,1.51793871,2.13661601,2.13661601
-61.30460000,-61.86938710,0.56478710,2.11672386,2.11672386
-62.05810000,-61.87387742,-0.18422258,1.45946060,1.45946060
-62.14820000,-61.84464516,-0.30355484,0.61028601,0.61028601
-62.20720000,-61.76312581,-0.44407419,-0.05257105,-0.05257105
-62.11990000,-61.65955161,-0.46034839,-0.41511561,-0.41511561
-61.90960000,-61.57786452,-0.33173548,-0.53179774,-0.53179774
-61.76860000,-61.52665806,-0.24194194,-0.48551783,-0.48551783
-61.80180000,-61.50217097,-0.29962903,-0.38145516,-0.38145516
-61.70610000,-61.49567097,-0.21042903,-0.29766052,-0.29766052
-61.99970000,-61.49161935,-0.50808065,-0.27570827,-0.27570827
-62.14650000,-61.48772903,-0.65877097,-0.35374297,-0.35374297
-62.23340000,-61.49583871,-0.73756129,-0.50253713,-0.50253713
-62.23070000,-61.53769032,-0.69300968,-0.63739605,-0.63739605
-62.28750000,-61.62786129,-0.65963871,-0.70468245,-0.70468245
-62.28950000,-61.72321935,-0.56628065,-0.69956763,-0.69956763
-62.28860000,-61.77954194,-0.50905806,-0.64407688,-0.64407688
-62.24430000,-61.80897097,-0.43532903,-0.56645605,-0.56645605
-61.26310000,-61.81853226,0.55543226,-0.38597992,-0.38597992
-59.81130000,-61.82571613,2.01441613,0.12931155,0.12931155
-59.15120000,-61.82979355,2.67859355,1.02114264,1.02114264
-59.98080000,-61.83530000,1.85450000,1.85614202,1.85614202
-60.95600000,-61.84454839,0.88854839,2.09978081,2.09978081
-61.78320000,-61.85733871,0.07413871,1.66658131,1.66658131
-62.25730000,-61.85572258,-0.40157742,0.87777526,0.87777526
-62.26520000,-61.81012581,-0.45507419,0.12322747,0.12322747
-62.28610000,-61.72214516,-0.56395484,-0.36835004,-0.36835004
-62.22880000,-61.63381613,-0.59498387,-0.59766888,-0.59766888
-62.17800000,-61.57183871,-0.60616129,-0.66568330,-0.66568330
-62.06010000,-61.53920323,-0.52089677,-0.65056097,-0.65056097
-62.11320000,-61.52694194,-0.58625806,-0.60594500,-0.60594500
-62.08720000,-61.51535806,-0.57184194,-0.57487509,-0.57487509
-62.21690000,-61.50515806,-0.71174194,-0.58062991,-0.58062991
-62.35450000,-61.49439032,-0.86010968,-0.64021336,-0.64021336
-62.37090000,-61.50467419,-0.86622581,-0.73870936,-0.73870936
-62.33360000,-61.55159355,-0.78200645,-0.81486624,-0.81486624
-62.29060000,-61.62089355,-0.66970645,-0.82125611,-0.82125611
-62.19630000,-61.67424516,-0.52205484,-0.75366927,-0.75366927
-62.16510000,-61.71636129,-0.44873871,-0.64023520,-0.64023520
-61.75170000,-61.74978710,-0.00191290,-0.48137497,-0.48137497
-60.29260000,-61.76864194,1.47604194,-0.11215081,-0.11215081
-59.27230000,-61.78104194,2.50874194,0.64335520,0.64335520
-59.40830000,-61.77859677,2.37029677,1.56054115,1.56054115
-60.31210000,-61.76511290,1.45301290,2.11264200,2.11264200
-61.21900000,-61.74877419,0.52977419,1.99759257,1.99759257
-61.90740000,-61.72463226,-0.18276774,1.34793020,1.34793020
-61.93040000,-61.67861613,-0.25178387,0.55163361,0.55163361
-61.97240000,-61.60558065,-0.36681935,-0.04956767,-0.04956767
-61.91050000,-61.53961935,-0.37088065,-0.36216324,-0.36216324
-61.58190000,-61.49508065,-0.08681935,-0.43193470,-0.43193470
-61.26580000,-61.46910000,0.20330000,-0.30327336,-0.30327336
-61.29950000,-61.45440968,0.15490968,-0.08021608,-0.08021608
-61.63470000,-61.44263548,-0.19206452,0.05878269,0.05878269
-62.26160000,-61.43916774,-0.82243226,-0.03752855,-0.03752855
-62.81940000,-61.43644516,-1.38295484,-0.40039582,-0.40039582
-62.84180000,-61.44433871,-1.39746129,-0.88027944,-0.88027944
-62.64960000,-61.49277097,-1.15682903,-1.22623127,-1.22623127
-62.21030000,-61.57171935,-0.63858065,-1.27363045,-1.27363045
-61.81080000,-61.64652903,-0.16427097,-1.01766139,-1.01766139
-61.67150000,-61.70398710,0.03248710,-0.59794730,-0.59794730
-61.31170000,-61.74470968,0.43300968,-0.17181715,-0.17181715
-60.68670000,-61.76502258,1.07832258,0.24964963,0.24964963
-59.82310000,-61.78277742,1.95967742,0.76581923,0.76581923
-60.17210000,-61.79438387,1.62228387,1.31209245,1.31209245
-60.97380000,-61.79652903,0.82272903,1.56645407,1.56645407
-61.56550000,-61.80010645,0.23460645,1.34588487,1.34588487
-61.87820000,-61.77902903,-0.09917097,0.82279642,0.82279642
-61.92560000,-61.72165484,-0.20394516,0.28497913,0.28497913
-62.08880000,-61.65924516,-0.42955484,-0.10750917,-0.10750917
-62.08070000,-61.60786452,-0.47283548,-0.34952373,-0.34952373
-61.99640000,-61.56786452,-0.42853548,-0.46879835,-0.46879835
-61.79400000,-61.55129032,-0.24270968,-0.47308623,-0.47308623
-61.71970000,-61.54413548,-0.17556452,-0.38735564,-0.38735564
-61.72740000,-61.54915806,-0.17824194,-0.27638751,-0.27638751
-62.09330000,-61.56093871,-0.53236129,-0.23740815,-0.23740815
-62.48140000,-61.57387097,-0.90752903,-0.35551351,-0.35551351
-62.53710000,-61.59995806,-0.93714194,-0.59423555,-0.59423555
-62.48080000,-61.64541613,-0.83538387,-0.80299495,-0.80299495
-62.33220000,-61.72321613,-0.60898387,-0.86846462,-0.86846462
-61.97700000,-61.79047097,-0.18652903,-0.75500790,-0.75500790
-61.69280000,-61.83523871,0.14243871,-0.48325414,-0.48325414
-60.61240000,-61.86031613,1.24791613,-0.04309267,-0.04309267
-59.52090000,-61.87561613,2.35471613,0.65399395,0.65399395
-59.70000000,-61.88887097,2.18887097,1.47057073,1.47057073
-60.66880000,-61.89333226,1.22453226,1.94957213,1.94957213
-61.57940000,-61.88826129,0.30886129,1.78933351,1.78933351
-62.32800000,-61.85933871,-0.46866129,1.11225778,1.11225778
-62.42780000,-61.79714194,-0.63065806,0.28261204,0.28261204
-62.36600000,-61.73003548,-0.63596452,-0.35463244,-0.35463244
-62.17600000,-61.68421290,-0.49178710,-0.65868178,-0.65868178
-62.07240000,-61.66203548,-0.41036452,-0.68766789,-0.68766789
-62.12040000,-61.64102581,-0.47937419,-0.59270695,-0.59270695
-62.09590000,-61.62739355,-0.46850645,-0.50534327,-0.50534327
-62.23490000,-61.61528065,-0.61961935,-0.47975484,-0.47975484
-62.25700000,-61.60796774,-0.64903226,-0.51926904,-0.51926904
-62.36160000,-61.60898387,-0.75261613,-0.59589394,-0.59589394
-62.34290000,-61.61796452,-0.72493548,-0.67347810,-0.67347810
-62.35250000,-61.66393226,-0.68856774,-0.71899105,-0.71899105
-62.33650000,-61.75334839,-0.58315161,-0.71246288,-0.71246288
-62.22710000,-61.83663226,-0.39046774,-0.64487436,-0.64487436
-61.92350000,-61.88532903,-0.03817097,-0.49618166,-0.49618166
-61.09980000,-61.90284839,0.80304839,-0.19822650,-0.19822650
-59.86590000,-61.89640968,2.03050968,0.37068529,0.37068529
-59.63940000,-61.88343548,2.24403548,1.15770732,1.15770732
-60.30690000,-61.87290323,1.56600323,1.77706954,1.77706954
-61.40580000,-61.86590000,0.46010000,1.83176867,1.83176867
-61.83010000,-61.85860000,0.02850000,1.32689405,1.32689405
-62.11450000,-61.83906452,-0.27543548,0.62046240,0.62046240
-62.10530000,-61.78382581,-0.32147419,0.04005642,0.04005642
-62.10550000,-61.69947097,-0.40602903,-0.30149014,-0.30149014
-62.00850000,-61.62089355,-0.38760645,-0.44191201,-0.44191201
-61.97120000,-61.57247742,-0.39872258,-0.46523789,-0.46523789
-62.03740000,-61.54246774,-0.49493226,-0.45286817,-0.45286817
-62.29280000,-61.53162903,-0.76117097,-0.48570662,-0.48570662
-62.28180000,-61.52508065,-0.75671935,-0.58605930,-0.58605930
-62.17840000,-61.52602903,-0.65237097,-0.68047208,-0.68047208
-62.12250000,-61.53393548,-0.58856452,-0.70204685,-0.70204685
-62.12840000,-61.56948065,-0.55891935,-0.66323514,-0.66323514
-62.02560000,-61.64573226,-0.37986774,-0.58970849,-0.58970849
-62.03950000,-61.72988387,-0.30961613,-0.48760957,-0.48760957
-61.95890000,-61.79011290,-0.16878710,-0.37098497,-0.37098497
-61.84610000,-61.81644194,-0.02965806,-0.24718067,-0.24718067
-61.51480000,-61.82683226,0.31203226,-0.09234373,-0.09234373
-60.38350000,-61.82580968,1.44230968,0.21675432,0.21675432
-59.61990000,-61.82030000,2.20040000,0.80417310,0.80417310
-59.82110000,-61.81430323,1.99320323,1.48788183,1.48788183
-60.86070000,-61.81329677,0.95259677,1.82937863,1.82937863
-61.41260000,-61.81396452,0.40136452,1.60833715,1.60833715
-62.01650000,-61.81157097,-0.20492903,1.01003628,1.01003628
-62.13350000,-61.79917742,-0.33432258,0.34860766,0.34860766
-62.25650000,-61.76208710,-0.49441290,-0.15671371,-0.15671371
-62.16860000,-61.68486129,-0.48373871,-0.44187065,-0.44187065
-62.20170000,-61.60889355,-0.59280645,-0.56171932,-0.56171932
-62.22970000,-61.56447742,-0.66522258,-0.60851000,-0.60851000
-62.24810000,-61.55149032,-0.69660968,-0.64321657,-0.64321657
-62.17400000,-61.55453871,-0.61946129,-0.66540340,-0.66540340
-62.22200000,-61.56415484,-0.65784516,-0.66490480,-0.66490480
-62.15220000,-61.58232258,-0.56987742,-0.64798480,-0.64798480
-62.08280000,-61.60823871,-0.47456129,-0.60804256,-0.60804256
-61.93450000,-61.66062581,-0.27387419,-0.52628809,-0.52628809
-61.91960000,-61.73731613,-0.18228387,-0.40319422,-0.40319422
-61.97730000,-61.80907742,-0.16822258,-0.27748377,-0.27748377
-61.99190000,-61.84815161,-0.14374839,-0.18985459,-0.18985459
-61.96320000,-61.86841290,-0.09478710,-0.13994066,-0.13994066
-61.90860000,-61.86979032,-0.03880968,-0.10406638,-0.10406638
-61.13200000,-61.86486452,0.73286452,0.01301586,0.01301586
-59.78440000,-61.85837097,2.07397097,0.42345195,0.42345195
-59.76750000,-61.85449677,2.08699677,1.12307366,1.12307366
-60.75150000,-61.85045161,1.09895161,1.65027465,1.65027465
-61.62300000,-61.84470645,0.22170645,1.58712368,1.58712368
-62.13400000,-61.83772258,-0.29627742,1.01413688,1.01413688
-62.25700000,-61.82363226,-0.43336774,0.30876601,0.30876601
-62.40930000,-61.76863548,-0.64066452,-0.24019065,-0.24019065
-62.31820000,-61.69385484,-0.62434516,-0.56042019,-0.56042019
-62.00750000,-61.63046774,-0.37703226,-0.66271025,-0.66271025
-61.99730000,-61.60028710,-0.39701290,-0.59959175,-0.59959175
-62.04570000,-61.59267419,-0.45302581,-0.49598906,-0.49598906
-62.07200000,-61.59540323,-0.47659677,-0.44160711,-0.44160711
-62.04070000,-61.59885806,-0.44184194,-0.43354391,-0.43354391
-62.05920000,-61.60366129,-0.45553871,-0.43988982,-0.43988982
-61.98080000,-61.60498710,-0.37581290,-0.43852067,-0.43852067
-62.05520000,-61.62592581,-0.42927419,-0.42533659,-0.42533659
-62.04850000,-61.68993548,-0.35856452,-0.40947762,-0.40947762
-62.07630000,-61.75597097,-0.32032903,-0.38598068,-0.38598068
-62.05160000,-61.79241290,-0.25918710,-0.34770855,-0.34770855
-62.03160000,-61.80152581,-0.23007419,-0.30087738,-0.30087738
-61.73720000,-61.79415161,0.05695161,-0.22762636,-0.22762636
-60.51710000,-61.78167097,1.26457097,0.01844215,0.01844215
-59.83400000,-61.76250645,1.92850645,0.57658111,0.57658111
-60.11780000,-61.74727097,1.62947097,1.23221566,1.23221566
-60.99890000,-61.74164194,0.74274194,1.54474902,1.54474902
-61.68360000,-61.73476129,0.05116129,1.31522665,1.31522665
-62.06190000,-61.72416129,-0.33773871,0.72831767,0.72831767
-62.09900000,-61.68952258,-0.40947742,0.11770453,0.11770453
-62.11210000,-61.61137419,-0.50072581,-0.30303493,-0.30303493
-61.94970000,-61.52950323,-0.42019677,-0.50103777,-0.50103777
-61.78110000,-61.48228710,-0.29881290,-0.52313001,-0.52313001
-61.76870000,-61.45736129,-0.31133871,-0.44721773,-0.44721773
-61.81460000,-61.45422258,-0.36037742,-0.36862123,-0.36862123
-61.88120000,-61.45832258,-0.42287742,-0.34205673,-0.34205673
-61.90550000,-61.46317097,-0.44232903,-0.36418427,-0.36418427
-61.90540000,-61.46911613,-0.43628387,-0.40220061,-0.40220061
-61.87010000,-61.48164516,-0.38845484,-0.42427960,-0.42427960
-61.81520000,-61.53302581,-0.28217419,-0.40926816,-0.40926816
-61.84590000,-61.60457097,-0.24132903,-0.35656294,-0.35656294
-61.83300000,-61.66846774,-0.16453226,-0.28628229,-0.28628229
-61.78400000,-61.71173226,-0.07226774,-0.20992941,-0.20992941
-61.71710000,-61.73400968,0.01690968,-0.12679762,-0.12679762
-60.99820000,-61.74260645,0.74440645,0.03062424,0.03062424
-59.61810000,-61.74749355,2.12939355,0.46052650,0.46052650
-59.52120000,-61.74399032,2.22279032,1.17811983,1.17811983
-60.51710000,-61.74378387,1.22668387,1.73634821,1.73634821
-61.28250000,-61.74688065,0.46438065,1.71425914,1.71425914
-61.95120000,-61.74318065,-0.20801935,1.17495339,1.17495339
-62.20340000,-61.70009355,-0.50330645,0.44817426,0.44817426
-62.20190000,-61.62829355,-0.57360645,-0.16624125,-0.16624125
-62.21590000,-61.56880645,-0.64709355,-0.53441806,-0.53441806
-62.12560000,-61.53098387,-0.59461613,-0.68416023,-0.68416023
-62.10990000,-61.52448710,-0.58541290,-0.69658874,-0.69658874
-62.05190000,-61.53776774,-0.51413226,-0.64549569,-0.64549569
-62.09860000,-61.55149032,-0.54710968,-0.58392507,-0.58392507
-62.34010000,-61.56225161,-0.77784839,-0.57024946,-0.57024946
-62.37420000,-61.56979677,-0.80440323,-0.63390659,-0.63390659
-62.32840000,-61.57478065,-0.75361935,-0.71928031,-0.71928031
-62.25050000,-61.60871935,-0.64178065,-0.75411138,-0.75411138
-62.00350000,-61.68790000,-0.31560000,-0.69297319,-0.69297319
-61.94330000,-61.77348710,-0.16981290,-0.52981811,-0.52981811
-61.87710000,-61.82744516,-0.04965484,-0.32567986,-0.32567986
-61.65400000,-61.85916452,0.20516452,-0.12784004,-0.12784004
