red_mean,luma_mean
30.1371,-70.1359
-218.6723,-70.0856
30.1158,-70.0879
-218.4810,-70.0144
30.1764,-70.0875
-218.7531,-70.2294
30.1337,-70.2533
-218.8042,-70.2766
30.1264,-70.2983
-219.0013,-70.3876
30.0844,-70.4204
-218.9949,-70.4178
30.1426,-70.3955
-219.0863,-70.4298
30.1301,-70.4363
-219.0821,-70.4308
30.2207,-70.3969
-219.2348,-70.4563
30.2285,-70.4537
-219.2496,-70.4493
30.3060,-70.4132
-219.2256,-70.3950
30.3542,-70.3682
-219.1425,-70.3280
30.4506,-70.2830
-219.1018,-70.2762
30.4971,-70.2594
-219.1042,-70.2565
30.6213,-70.2096
-219.1030,-70.2104
30.5882,-70.2303
-219.0930,-70.2283
30.4484,-70.4362
-219.2455,-70.5182
30.4475,-70.5150
-219.2488,-70.5146
30.4764,-70.5088
-219.4528,-70.6018
30.5098,-70.5833
-219.4162,-70.5624
30.6350,-70.4921
-219.4278,-70.5005
30.6809,-70.4708
-219.4092,-70.4574
30.7378,-70.4311
-219.5013,-70.5012
30.7206,-70.5118
-219.5157,-70.5240
30.7442,-70.5242
-219.6636,-70.6231
30.7395,-70.6344
-219.6749,-70.6421
30.7600,-70.6367
-219.6671,-70.6568
30.7104,-70.6996
-219.5952,-70.6712
31.0767,-70.5427
-219.7074,-70.5879
31.1079,-70.5758
-219.6659,-70.5605
31.0353,-70.6770
-219.7703,-70.6784
31.0498,-70.6803
-219.7431,-70.6690
31.1329,-70.6216
-219.8593,-70.6747
31.1083,-70.6906
-219.8741,-70.6999
31.1175,-70.6984
-219.9739,-70.7713
31.1034,-70.7782
-219.9757,-70.7779
31.1298,-70.7800
-219.9784,-70.7772
31.1688,-70.7584
-219.9613,-70.7553
31.2161,-70.7440
-220.0171,-70.7763
31.2115,-70.7793
-220.0528,-70.7939
31.2814,-70.7823
-220.1387,-70.8215
31.3041,-70.8186
-220.0468,-70.8475
31.2459,-70.8621
-219.9863,-70.8306
31.2367,-70.8328
-219.9010,-70.8021
31.1532,-70.8542
-219.8862,-70.8573
31.1345,-70.8722
-219.8611,-70.8688
31.0636,-71.0060
-219.9901,-71.0551
31.0663,-71.0537
-219.9734,-71.0565
31.0984,-71.0446
-219.9759,-71.0519
31.0990,-71.0505
-219.9755,-71.0503
31.1406,-71.0328
-220.1607,-71.1342
31.1287,-71.1411
-220.1729,-71.1504
31.1598,-71.1464
-220.2236,-71.1790
31.2188,-71.1616
-220.2203,-71.1539
31.2900,-71.1258
-220.2394,-71.1396
31.3112,-71.1310
-220.2248,-71.1268
31.3782,-71.1027
-220.2190,-71.1066
31.4125,-71.0866
-220.2037,-71.0841
31.5057,-71.0474
-220.1593,-71.0278
31.4806,-71.0361
-220.1157,-71.0175
31.4522,-71.0973
-220.2110,-71.1185
31.4711,-71.1110
-220.2036,-71.0912
31.4840,-71.1050
-220.3327,-71.1749
31.4974,-71.1731
-220.3326,-71.1754
31.5157,-71.1710
-220.3953,-71.2083
31.5584,-71.2030
-220.4076,-71.2088
31.5692,-71.2104
-220.4608,-71.2429
31.5785,-71.2434
-220.4482,-71.2412
31.6221,-71.2365
-220.4692,-71.2479
31.6251,-71.2493
-220.4699,-71.2499
31.6653,-71.2422
-220.4778,-71.2497
31.6753,-71.2477
-220.4804,-71.2463
31.6913,-71.2437
-220.4867,-71.2515
31.6344,-71.2838
-220.4653,-71.2821
31.6202,-71.4245
-220.4761,-71.4057
31.6699,-71.3906
-220.4039,-71.3346
31.7582,-71.2923
-220.3996,-71.2678
31.8519,-71.2141
-220.3710,-71.2066
31.9676,-71.1599
-220.4773,-71.2121
31.9565,-71.2219
-220.4892,-71.2258
31.9817,-71.2213
-220.7444,-71.3683
31.9631,-71.3890
-220.7506,-71.3939
31.9968,-71.3943
-220.9130,-71.4853
31.9787,-71.5005
-220.9258,-71.5033
32.0108,-71.4962
-220.9069,-71.4865
31.9873,-71.4945
-220.8968,-71.4909
32.1420,-71.5402
-220.9100,-71.5172
32.0396,-71.5622
-220.7803,-71.5196
31.9076,-71.6238
-220.7594,-71.5891
31.9556,-71.5627
-220.7505,-71.5509
31.9704,-71.5300
-220.7865,-71.5394
31.9862,-71.5404
-220.7822,-71.5361
32.0264,-71.5150
-220.8127,-71.5293
32.0305,-71.5320
-220.8158,-71.5349
32.0539,-71.5249
-220.8544,-71.5444
32.0724,-71.5410
-220.8396,-71.5329
32.1109,-71.5236
-220.9579,-71.5840
32.1027,-71.6003
-220.9549,-71.6008
32.1166,-71.6035
-220.9679,-71.6223
32.1048,-71.6301
-220.9147,-71.6141
32.2336,-71.6610
-220.9903,-71.6703
32.3014,-71.6566
-220.8925,-71.5958
32.1876,-71.6361
-220.8776,-71.6179
32.1804,-71.6193
-220.7971,-71.5750
32.0267,-71.6658
-220.7818,-71.6625
32.0186,-71.6678
-220.7354,-71.6520
31.9910,-71.6728
-220.7165,-71.6641
32.0051,-71.6636
-220.6816,-71.6501
31.9925,-71.6576
-220.6723,-71.6533
31.9849,-71.6551
-220.6458,-71.6486
31.9620,-71.6620
-220.6361,-71.6593
31.9490,-71.6617
-220.6203,-71.6554
31.9096,-71.6729
-220.5982,-71.6662
31.8921,-71.6762
-220.5641,-71.6655
31.9367,-71.6383
-220.5629,-71.6302
31.9915,-71.6018
-220.5670,-71.6029
31.9910,-71.6885
-220.6375,-71.6887
32.0116,-71.6878
-220.6189,-71.6824
32.0620,-71.6450
-220.6868,-71.6663
32.0748,-71.6603
-220.6768,-71.6557
32.1050,-71.6464
-220.8856,-71.7618
32.0799,-71.7702
-220.9247,-71.7914
32.0987,-71.7876
-221.0439,-71.8485
32.1095,-71.8481
-221.0433,-71.8433
32.1571,-71.8201
-221.0636,-71.8177
32.1785,-71.8081
-221.0697,-71.8098
32.2224,-71.7930
-221.1700,-71.8375
32.2303,-71.8368
-221.1641,-71.8310
32.3200,-71.7840
-221.1365,-71.7683
32.3070,-71.7751
-221.0846,-71.7469
32.3378,-71.7600
-221.1052,-71.7558
32.3843,-71.7351
-221.0223,-71.6985
32.4437,-71.6624
-221.1088,-71.7237
32.4457,-71.7331
-221.1135,-71.7400
32.4677,-71.7428
-221.1621,-71.7769
32.4834,-71.7712
-221.1559,-71.7710
32.5427,-71.7552
-221.1850,-71.7598
32.5531,-71.7533
-221.1830,-71.7537
32.5958,-71.7419
-221.1355,-71.7174
32.5785,-71.7106
-221.0719,-71.6822
32.5881,-71.6642
-221.0594,-71.6577
32.5214,-71.6766
-221.0089,-71.6423
32.2936,-71.7587
-221.2046,-71.8447
32.3089,-71.8422
-221.2976,-71.8828
32.0430,-72.0238
-221.3615,-72.0003
32.0903,-71.9824
-221.3024,-71.9510
32.1829,-71.8971
-221.2394,-71.8328
32.2566,-71.7951
-221.2088,-71.7729
32.4240,-71.6885
-221.2682,-71.7108
32.4415,-71.7023
-221.2395,-71.6946
32.6322,-71.6171
-221.3369,-71.6607
32.6455,-71.6564
-221.3260,-71.6443
32.7158,-71.6250
-221.3117,-71.6234
32.7160,-71.6278
-221.2824,-71.6167
32.8743,-71.5902
-221.4647,-71.6704
32.8909,-71.6660
-221.4734,-71.6696
32.9391,-71.6490
-221.5555,-71.6777
32.9391,-71.6735
-221.5519,-71.6731
32.9828,-71.6578
-221.5808,-71.6699
32.8576,-71.7405
-221.5861,-71.7460
32.9326,-71.7623
-221.7310,-71.8029
32.9375,-71.7959
-221.7054,-71.7883
32.9382,-71.7905
-221.8894,-71.8730
32.8820,-71.8993
-221.9365,-71.9171
32.9460,-71.8771
-222.1054,-71.9612
32.9471,-71.9624
-222.1144,-71.9656
32.9548,-71.9603
-222.1530,-71.9668
32.9834,-71.9484
-222.1056,-71.9199
33.0819,-71.8640
-222.1118,-71.8711
32.9791,-71.9174
-221.9556,-71.8369
32.7668,-72.0073
-221.9250,-71.9801
32.7387,-71.9788
-221.8076,-71.9113
32.9869,-71.7701
-221.7242,-71.7019
32.9574,-71.7120
-221.6155,-71.6466
33.0229,-71.6454
-221.6875,-71.6655
33.0428,-71.6563
-221.6900,-71.6597
33.0964,-71.6560
-221.7136,-71.6578
33.0969,-71.6643
-221.7069,-71.6614
33.1530,-71.6398
-221.9980,-71.7788
33.1445,-71.7930
-222.0374,-71.8089
33.1639,-71.8108
-222.0603,-71.8177
33.1614,-71.8167
-222.0607,-71.8147
33.2029,-71.8045
-222.0761,-71.8075
33.2290,-71.7923
-222.0602,-71.7761
33.2738,-71.7500
-222.0385,-71.7406
33.2700,-71.7436
-221.9786,-71.7221
33.3477,-71.6874
-222.0533,-71.7259
33.2929,-71.7332
-221.9322,-71.6682
33.0972,-71.8118
-222.0652,-71.8480
33.1049,-71.8477
-222.0688,-71.8427
33.1367,-71.8255
-222.1135,-71.8407
33.1468,-71.8319
-222.0901,-71.8244
33.1838,-71.8067
-222.0876,-71.8027
33.2107,-71.7849
-222.0839,-71.7776
33.2937,-71.7320
-222.1681,-71.7758
33.2946,-71.7751
-222.1664,-71.7710
33.3324,-71.7548
-222.3293,-71.8403
33.3317,-71.8429
-222.3294,-71.8463
33.3525,-71.8422
-222.3601,-71.8498
33.3745,-71.8389
-222.3601,-71.8321
33.4458,-71.7940
-222.3565,-71.7926
33.4350,-71.7974
-222.3328,-71.7847
33.5307,-71.7582
-222.3791,-71.7272
33.5842,-71.7078
-222.3288,-71.6926
33.6553,-71.6539
-222.3350,-71.6628
33.6669,-71.6602
-222.3198,-71.6607
33.6820,-71.6541
-222.4776,-71.7313
33.6657,-71.7438
-222.4860,-71.7465
33.6896,-71.7343
-222.5533,-71.7715
33.8430,-71.6927
-222.4611,-71.6481
33.9434,-71.5978
-222.5592,-71.6600
33.9397,-71.6630
-222.6872,-71.8716
33.8158,-71.8897
-222.6286,-71.8612
33.8008,-71.8671
-222.4968,-71.7833
33.7481,-71.8697
-222.6903,-71.9461
33.7633,-71.9460
-222.6725,-71.9355
33.7642,-71.9342
-222.7154,-71.9488
33.7929,-71.9374
-222.7027,-71.9355
33.9345,-71.9366
-222.8390,-72.0002
33.9318,-72.0010
-222.8598,-72.0144
33.9714,-71.9965
-222.9438,-72.0606
33.9684,-72.0607
-222.9342,-72.0518
33.9931,-72.0393
-223.0485,-72.0964
33.9970,-72.0957
-223.0540,-72.0981
34.0294,-72.0896
-223.0315,-72.0817
34.0786,-72.0568
-222.9936,-72.0416
34.2394,-71.9743
-223.1326,-72.0477
34.2411,-72.0578
-223.1377,-72.0609
34.2598,-72.0697
-223.1618,-72.0797
34.1730,-72.1276
-223.1414,-72.1273
34.1033,-72.3544
-223.1750,-72.3518
33.9953,-72.3906
-223.1392,-72.3569
33.8340,-72.4768
-223.1071,-72.4212
33.9435,-72.3660
-223.0669,-72.3468
34.0439,-72.2919
-223.1195,-72.3151
34.0818,-72.2990
-223.1062,-72.2849
34.1625,-72.2418
-223.2078,-72.2928
34.1653,-72.2969
-223.2173,-72.2961
34.2249,-72.2858
-223.2646,-72.2986
34.2396,-72.2904
-223.2507,-72.2883
34.3147,-72.2725
-223.2305,-72.2445
34.3719,-72.2098
-223.1987,-72.1844
34.5110,-72.1136
-223.2183,-72.1186
34.4040,-72.1771
-223.2311,-72.1819
34.2898,-72.3266
-223.2381,-72.2963
34.3551,-72.2622
-223.2052,-72.2342
34.4722,-72.1671
-223.3100,-72.2062
34.6600,-72.1100
-223.2734,-72.0809
34.7700,-72.0499
-223.4417,-72.1271
34.7040,-72.1591
-223.4516,-72.1658
34.7006,-72.1841
-223.7515,-72.3444
34.6225,-72.3810
-223.7678,-72.3934
34.5927,-72.4103
-223.8193,-72.4347
34.6030,-72.4289
-223.8165,-72.4270
34.6629,-72.4037
-223.8366,-72.3923
34.7292,-72.3646
-223.7995,-72.3493
34.8838,-72.2838
-223.8202,-72.2881
34.8645,-72.3023
-223.7887,-72.2892
34.8115,-72.4223
-223.8764,-72.4312
34.8467,-72.4299
-223.8330,-72.4474
34.7772,-72.4687
-223.7866,-72.4402
34.6819,-72.4845
-223.7156,-72.4557
34.6081,-72.4677
-223.6990,-72.4606
34.6100,-72.4593
-223.6616,-72.4369
34.5372,-72.4314
-223.6346,-72.4201
34.5371,-72.4115
-223.5710,-72.3768
34.4828,-72.3761
-223.5546,-72.3715
34.4751,-72.3729
-223.4480,-72.3189
34.4508,-72.3261
-223.4311,-72.3181
34.4435,-72.3228
-223.4096,-72.3205
34.3881,-72.3306
-223.4031,-72.3259
34.3928,-72.3268
-223.3271,-72.2838
34.2094,-72.3853
-223.4531,-72.4408
34.2181,-72.4440
-223.4597,-72.4462
34.2533,-72.4384
-223.5749,-72.4656
34.2816,-72.4479
-223.4782,-72.3876
34.4029,-72.3350
-223.5153,-72.3513
34.4402,-72.3366
-223.5072,-72.3340
34.5167,-72.2972
-223.8117,-72.4795
34.5213,-72.4842
-223.8223,-72.4924
34.5933,-72.4632
-223.8313,-72.4636
34.6071,-72.4562
-223.8190,-72.4514
34.6578,-72.4419
-223.7572,-72.4098
34.6652,-72.4058
-223.6733,-72.3649
34.9353,-72.2862
-223.7777,-72.3253
34.9787,-72.3112
-223.7739,-72.3117
34.8568,-72.4389
-223.6966,-72.3551
34.9847,-72.2842
-223.7009,-72.2816
35.0509,-72.2634
-223.7403,-72.2617
35.1096,-72.2282
-223.6920,-72.2032
35.2257,-72.1479
-223.7770,-72.2043
35.2144,-72.2173
-223.7798,-72.2258
35.2601,-72.2264
-223.9110,-72.2973
35.2479,-72.3113
-223.9154,-72.3130
35.2874,-72.3155
-224.0960,-72.4156
35.2598,-72.4361
-224.1327,-72.4505
35.2592,-72.4660
-224.1779,-72.4912
35.2566,-72.4889
-224.1724,-72.4856
35.3017,-72.4704
-224.1374,-72.4502
35.2947,-72.4605
-224.0152,-72.3875
35.4495,-72.3418
-224.2708,-72.4483
35.4466,-72.4509
-224.3034,-72.4589
35.4755,-72.4526
-224.5583,-72.5728
35.4425,-72.5873
-224.5593,-72.5953
35.4853,-72.5768
-224.5968,-72.5620
35.5363,-72.5283
-224.5578,-72.5043
35.6878,-72.4143
-224.5903,-72.4213
35.6976,-72.4228
-224.5910,-72.4234
