luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-59.57780000,-59.54475161,-0.03304839,-0.06537109,-0.06537109
-59.58620000,-59.55162258,-0.03457742,-0.03042098,-0.03042098
-59.59240000,-59.56474839,-0.02765161,-0.02043550,-0.02043550
-59.25030000,-59.59037097,0.34007097,0.01866779,0.01866779
-58.99430000,-59.61362581,0.61932581,0.16065859,0.16065859
-58.97900000,-59.62873871,0.64973871,0.37680517,0.37680517
-59.08090000,-59.64142258,0.56052258,0.54946212,0.54946212
-59.25530000,-59.64556452,0.39026452,0.59917798,0.59917798
-59.54030000,-59.64330323,0.10300323,0.51132940,0.51132940
-59.61260000,-59.63837419,0.02577419,0.32965293,0.32965293
-59.83830000,-59.63389032,-0.20440968,0.12473354,0.12473354
-59.84690000,-59.62794194,-0.21895806,-0.05840261,-0.05840261
-59.93520000,-59.62382258,-0.31137742,-0.19346123,-0.19346123
-59.92350000,-59.62058065,-0.30291935,-0.27568355,-0.27568355
-60.02790000,-59.61976452,-0.40813548,-0.32540195,-0.32540195
-59.97350000,-59.61901290,-0.35448710,-0.35952788,-0.35952788
-60.01290000,-59.61656774,-0.39633226,-0.37831250,-0.37831250
-60.04700000,-59.61456129,-0.43243871,-0.39135009,-0.39135009
-59.97520000,-59.60956129,-0.36563871,-0.40206945,-0.40206945
-59.60430000,-59.59320000,-0.01110000,-0.35839601,-0.35839601
-59.38990000,-59.58754516,0.19764516,-0.20996842,-0.20996842
-59.55660000,-59.58988065,0.03328065,-0.02744267,-0.02744267
-59.63140000,-59.59768387,-0.03371613,0.06623430,0.06623430
-59.62990000,-59.59993548,-0.02996452,0.05968850,0.05968850
-59.66770000,-59.59694516,-0.07075484,0.01393134,0.01393134
-59.67780000,-59.59198065,-0.08581935,-0.03424800,-0.03424800
-59.65640000,-59.58157419,-0.07482581,-0.06877988,-0.06877988
-59.62260000,-59.56993871,-0.05266129,-0.08093258,-0.08093258
-59.57940000,-59.55643548,-0.02296452,-0.07163215,-0.07163215
-59.57960000,-59.54285484,-0.03674516,-0.05234265,-0.05234265
-59.54430000,-59.52648065,-0.01781935,-0.03602949,-0.03602949
-59.50200000,-59.51046129,0.00846129,-0.02225813,-0.02225813
-59.52400000,-59.49286452,-0.03113548,-0.01179287,-0.01179287
-59.43740000,-59.46100000,0.02360000,-0.00669808,-0.00669808
-58.74310000,-59.42445161,0.68135161,0.07342526,0.07342526
-58.81900000,-59.40364516,0.58464516,0.28024164,0.28024164
-59.05140000,-59.39125806,0.33985806,0.46056218,0.46056218
-59.32280000,-59.37512903,0.05232903,0.45965730,0.45965730
-59.32510000,-59.36052258,0.03542258,0.31202932,0.31202932
-59.44760000,-59.34545484,-0.10214516,0.13303353,0.13303353
-59.45870000,-59.32906774,-0.12963226,-0.01272512,-0.01272512
-59.51570000,-59.31160968,-0.20409032,-0.11387186,-0.11387186
-59.48620000,-59.29718710,-0.18901290,-0.17476055,-0.17476055
-59.51660000,-59.28419355,-0.23240645,-0.20622417,-0.20622417
-59.50250000,-59.27282903,-0.22967097,-0.22236628,-0.22236628
-59.52030000,-59.26135806,-0.25894194,-0.23402717,-0.23402717
-59.47690000,-59.25082258,-0.22607742,-0.24172375,-0.24172375
-59.46740000,-59.23959032,-0.22780968,-0.24108256,-0.24108256
-59.05920000,-59.20554194,0.14634194,-0.19436183,-0.19436183
-58.84220000,-59.17788387,0.33568387,-0.05207719,-0.05207719
-58.95930000,-59.17354194,0.21424194,0.12668498,0.12668498
-59.00590000,-59.17915806,0.17325806,0.22899759,0.22899759
-59.05660000,-59.17798387,0.12138387,0.23546273,0.23546273
-59.17860000,-59.17440645,-0.00419355,0.17999461,0.17999461
-59.16280000,-59.17520968,0.01240968,0.09826087,0.09826087
-59.15970000,-59.17494516,0.01524516,0.03410229,0.03410229
-59.13660000,-59.17487419,0.03827419,0.00815501,0.00815501
-59.20930000,-59.17591613,-0.03338387,0.00288066,0.00288066
-59.21980000,-59.17397097,-0.04582903,-0.00806968,-0.00806968
-59.22710000,-59.17020645,-0.05689355,-0.02770579,-0.02770579
-59.22400000,-59.16341290,-0.06058710,-0.04567579,-0.04567579
-59.21770000,-59.15670968,-0.06099032,-0.05737709,-0.05737709
-59.15380000,-59.14927097,-0.00452903,-0.05641748,-0.05641748
-58.46850000,-59.11813548,0.64963548,0.03120908,0.03120908
-58.58000000,-59.10204516,0.52204516,0.24195396,0.24195396
-58.60850000,-59.10322258,0.49472258,0.43988282,0.43988282
-58.99310000,-59.10328387,0.11018387,0.48650040,0.48650040
-59.01500000,-59.10139032,0.08639032,0.37688091,0.37688091
-59.21190000,-59.10020000,-0.11170000,0.19786875,0.19786875
-59.35000000,-59.09582903,-0.25417097,0.01392918,0.01392918
-59.43940000,-59.09382581,-0.34557419,-0.15404806,-0.15404806
-59.45650000,-59.09116129,-0.36533871,-0.28161217,-0.28161217
-59.54800000,-59.09437419,-0.45362581,-0.36504312,-0.36504312
-59.42590000,-59.09833226,-0.32756774,-0.40617627,-0.40617627
-59.39990000,-59.10561290,-0.29428710,-0.39493306,-0.39493306
-59.29190000,-59.11228065,-0.17961935,-0.33895033,-0.33895033
-59.31250000,-59.11945806,-0.19304194,-0.26631125,-0.26631125
-59.24630000,-59.12485806,-0.12144194,-0.20271215,-0.20271215
-58.50220000,-59.12232581,0.62012581,-0.07501851,-0.07501851
-58.56040000,-59.13870323,0.57830323,0.18129173,0.18129173
-58.87870000,-59.15290968,0.27420968,0.40479660,0.40479660
-58.96120000,-59.16918387,0.20798387,0.44346899,0.44346899
-58.94720000,-59.17299355,0.22579355,0.36246084,0.36246084
-59.01970000,-59.17769355,0.15799355,0.26869339,0.26869339
-59.04310000,-59.17792581,0.13482581,0.19634585,0.19634585
-59.10070000,-59.17431290,0.07361290,0.14302873,0.14302873
-59.07710000,-59.16693226,0.08983226,0.10472934,0.10472934
-59.23620000,-59.15956129,-0.07663871,0.06654142,0.06654142
-59.33200000,-59.14889032,-0.18310968,-0.00094056,-0.00094056
-59.44550000,-59.14033871,-0.30516129,-0.10264431,-0.10264431
-59.43380000,-59.13050000,-0.30330000,-0.20869207,-0.20869207
-59.44650000,-59.12736452,-0.31913548,-0.28463845,-0.28463845
-59.38510000,-59.12319355,-0.26190645,-0.31530316,-0.31530316
-59.07530000,-59.11157742,0.03627742,-0.27554786,-0.27554786
-58.97620000,-59.12112903,0.14492903,-0.14846923,-0.14846923
-59.02040000,-59.13405161,0.11365161,0.00315811,0.00315811
-59.11300000,-59.14338710,0.03038710,0.09261645,0.09261645
-59.11120000,-59.15503871,0.04383871,0.10393756,0.10393756
-59.16070000,-59.16680645,0.00610645,0.07583808,0.07583808
-59.21910000,-59.17837419,-0.04072581,0.03586171,0.03586171
-59.23800000,-59.18836129,-0.04963871,-0.00568398,-0.00568398
-59.21060000,-59.19639677,-0.01420323,-0.03286484,-0.03286484
-59.22800000,-59.20239032,-0.02560968,-0.03830440,-0.03830440
-59.21720000,-59.20559677,-0.01160323,-0.03173363,-0.03173363
-59.16080000,-59.20513226,0.04433226,-0.01641026,-0.01641026
-59.09490000,-59.20290968,0.10800968,0.01554531,0.01554531
-59.19470000,-59.20052581,0.00582581,0.04760828,0.04760828
-59.18320000,-59.19053871,0.00733871,0.05070264,0.05070264
-58.88620000,-59.15870000,0.27250000,0.06144634,0.06144634
-58.79830000,-59.13961290,0.34131290,0.13504771,0.13504771
-58.96100000,-59.12661613,0.16561613,0.22090146,0.22090146
-59.16810000,-59.11510645,-0.05299355,0.21897116,0.21897116
-59.32240000,-59.09982903,-0.22257097,0.10571264,0.10571264
-59.31200000,-59.09174839,-0.22025161,-0.05328190,-0.05328190
-59.37830000,-59.08301613,-0.29528387,-0.18355714,-0.18355714
-59.35270000,-59.07289032,-0.27980968,-0.26273132,-0.26273132
-59.34980000,-59.06090968,-0.28889032,-0.29743060,-0.29743060
-59.26290000,-59.05021935,-0.21268065,-0.29526997,-0.29526997
-59.33560000,-59.03857742,-0.29702258,-0.27618289,-0.27618289
-59.31760000,-59.02996774,-0.28763226,-0.26912068,-0.26912068
-59.37660000,-59.02376774,-0.35283226,-0.28304317,-0.28304317
-59.35990000,-59.02042258,-0.33947742,-0.30912862,-0.30912862
-59.13690000,-59.00758710,-0.12931290,-0.30906427,-0.30906427
-58.39810000,-58.98271935,0.58461935,-0.17643763,-0.17643763
-58.48360000,-58.96780000,0.48420000,0.10664164,0.10664164
-58.57330000,-58.96120323,0.38790323,0.35892442,0.35892442
-58.66360000,-58.95457097,0.29097097,0.44990139,0.44990139
-58.63940000,-58.94212258,0.30272258,0.42104482,0.42104482
-58.86070000,-58.92390000,0.06320000,0.33349167,0.33349167
-58.89000000,-58.90796774,0.01796774,0.21007788,0.21007788
-58.90520000,-58.88986129,-0.01533871,0.08964665,0.08964665
-58.86660000,-58.87102258,0.00442258,0.01239875,0.01239875
-58.87920000,-58.85070968,-0.02849032,-0.02080237,-0.02080237
-58.86710000,-58.83507419,-0.03202581,-0.03127897,-0.03127897
-58.95030000,-58.81948065,-0.13081935,-0.04519229,-0.04519229
-58.96860000,-58.80519677,-0.16340323,-0.07948405,-0.07948405
-58.99120000,-58.78953548,-0.20166452,-0.12716984,-0.12716984
-58.79680000,-58.76943871,-0.02736129,-0.15126595,-0.15126595
-58.41230000,-58.73709677,0.32479677,-0.08572482,-0.08572482
-58.42370000,-58.72962258,0.30592258,0.07250499,0.07250499
-58.59380000,-58.72478065,0.13098065,0.20605303,0.20605303
-58.75540000,-58.72278387,-0.03261613,0.21625926,0.21625926
-58.78220000,-58.71910000,-0.06310000,0.12591017,0.12591017
-58.75750000,-58.71932903,-0.03817097,0.02182486,0.02182486
-58.81810000,-58.71706129,-0.10103871,-0.04609887,-0.04609887
-58.81700000,-58.71197742,-0.10502258,-0.08467378,-0.08467378
-58.76870000,-58.70768065,-0.06101935,-0.10029593,-0.10029593
-58.72010000,-58.70519677,-0.01490323,-0.08788845,-0.08788845
-58.77820000,-58.70422258,-0.07397742,-0.06377635,-0.06377635
-58.85220000,-58.70245806,-0.14974194,-0.06251117,-0.06251117
-58.87480000,-58.69864194,-0.17615806,-0.09460573,-0.09460573
-58.89110000,-58.69521935,-0.19588065,-0.13923975,-0.13923975
-58.73690000,-58.69060968,-0.04629032,-0.15933231,-0.15933231
-58.13430000,-58.67370645,0.53940645,-0.06925123,-0.06925123
-58.16640000,-58.65747419,0.49107419,0.15404007,0.15404007
-58.33350000,-58.64598065,0.31248065,0.35557259,0.35557259
-58.51140000,-58.63699032,0.12559032,0.39866877,0.39866877
-58.54940000,-58.62732258,0.07792258,0.30871398,0.30871398
-58.64650000,-58.62108710,-0.02541290,0.17458064,0.17458064
-58.79040000,-58.62481290,-0.16558710,0.04210686,0.04210686
-58.73240000,-58.63010968,-0.10229032,-0.06713009,-0.06713009
-58.77200000,-58.63549032,-0.13650968,-0.12693690,-0.12693690
-58.78960000,-58.64243226,-0.14716774,-0.14713784,-0.14713784
-58.84900000,-58.65060000,-0.19840000,-0.15783469,-0.15783469
-58.81240000,-58.65835161,-0.15404839,-0.16839305,-0.16839305
-58.83200000,-58.66376774,-0.16823226,-0.17180279,-0.17180279
-58.86250000,-58.66871290,-0.19378710,-0.17254772,-0.17254772
-58.84830000,-58.67233226,-0.17596774,-0.17728904,-0.17728904
-58.27280000,-58.67398065,0.40118065,-0.11753291,-0.11753291
-57.90910000,-58.67844839,0.76934839,0.10340406,0.10340406
-58.06740000,-58.68080000,0.61340000,0.40416958,0.40416958
-58.31510000,-58.68767097,0.37257097,0.57928274,0.57928274
-58.45570000,-58.69203871,0.23633871,0.55542731,0.55542731
-58.58890000,-58.69490323,0.10600323,0.41022896,0.41022896
-58.87300000,-58.69667742,-0.17632258,0.21661053,0.21661053
-58.98230000,-58.69384194,-0.28845806,0.00438986,0.00438986
-58.98380000,-58.69220645,-0.29159355,-0.17683725,-0.17683725
-58.98390000,-58.68710968,-0.29679032,-0.28321347,-0.28321347
-58.97330000,-58.68259355,-0.29070645,-0.32096904,-0.32096904
-59.01850000,-58.67792258,-0.34057742,-0.32565386,-0.32565386
-59.02010000,-58.67731290,-0.34278710,-0.32841607,-0.32841607
-59.02810000,-58.67754194,-0.35055806,-0.33611239,-0.33611239
-59.00330000,-58.68314839,-0.32015161,-0.34063256,-0.34063256
-58.78800000,-58.68802581,-0.09997419,-0.31257400,-0.31257400
-58.27280000,-58.70008065,0.42728065,-0.17832072,-0.17832072
-58.23930000,-58.70458387,0.46528387,0.07308574,0.07308574
-58.54650000,-58.71030323,0.16380323,0.28460371,0.28460371
-58.64680000,-58.71578387,0.06898387,0.32040844,0.32040844
-58.63820000,-58.71885161,0.08065161,0.23402873,0.23402873
-58.70150000,-58.71664516,0.01514516,0.13225666,0.13225666
-58.70250000,-58.70777419,0.00527419,0.05583115,0.05583115
-58.68170000,-58.69566452,0.01396452,0.01214004,0.01214004
-58.61400000,-58.68408065,0.07008065,0.00448411,0.00448411
-58.64960000,-58.67113871,0.02153871,0.01920786,0.01920786
-58.70420000,-58.66154516,-0.04265484,0.02310156,0.02310156
-58.79350000,-58.65090000,-0.14260000,-0.00808889,-0.00808889
-58.83910000,-58.64377419,-0.19532581,-0.07101973,-0.07101973
-59.03630000,-58.63606452,-0.40023548,-0.16102167,-0.16102167
-58.99950000,-58.62989355,-0.36960645,-0.26724264,-0.26724264
-58.64650000,-58.62510323,-0.02139677,-0.31024734,-0.31024734
-58.04870000,-58.61805484,0.56935484,-0.17202093,-0.17202093
-58.24470000,-58.61244839,0.36774839,0.10664784,0.10664784
-58.48500000,-58.60457097,0.11957097,0.30154290,0.30154290
-58.55080000,-58.59844194,0.04764194,0.30234316,0.30234316
-58.52050000,-58.59336452,0.07286452,0.20264115,0.20264115
-58.59800000,-58.59431613,-0.00368387,0.10429523,0.10429523
-58.60690000,-58.59807097,-0.00882903,0.03460698,0.03460698
-58.62470000,-58.60306129,-0.02163871,-0.00674357,-0.00674357
-58.58270000,-58.60999355,0.02729355,-0.01937169,-0.01937169
-58.67590000,-58.61840000,-0.05750000,-0.01755912,-0.01755912
-58.68850000,-58.62557419,-0.06292581,-0.02571402,-0.02571402
-58.79920000,-58.62982581,-0.16937419,-0.05534841,-0.05534841
-58.78910000,-58.63130323,-0.15779677,-0.10123012,-0.10123012
-58.81200000,-58.62694194,-0.18505806,-0.14425210,-0.14425210
-58.63950000,-58.61445161,-0.02504839,-0.15502668,-0.15502668
-58.05430000,-58.60072903,0.54642903,-0.05737235,-0.05737235
-58.06550000,-58.60577742,0.54027742,0.17228451,0.17228451
-58.30230000,-58.61045161,0.30815161,0.37884689,0.37884689
-58.45680000,-58.61470323,0.15790323,0.42131278,0.42131278
-58.48080000,-58.61705806,0.13625806,0.33420456,0.33420456
-58.73100000,-58.62286774,-0.10813226,0.19708534,0.19708534
-58.81890000,-58.62696774,-0.19193226,0.03944832,0.03944832
-58.83640000,-58.63215484,-0.20424516,-0.10220424,-0.10220424
-58.82890000,-58.63870968,-0.19019032,-0.18767153,-0.18767153
-58.91020000,-58.64945806,-0.26074194,-0.22452500,-0.22452500
-58.92660000,-58.65814516,-0.26845484,-0.24488449,-0.24488449
-58.92530000,-58.66562581,-0.25967419,-0.25965342,-0.25965342
-58.88490000,-58.66846452,-0.21643548,-0.26051957,-0.26051957
-58.90110000,-58.66939355,-0.23170645,-0.24801099,-0.24801099
-58.61230000,-58.66287097,0.05057097,-0.20477897,-0.20477897
-58.22110000,-58.65755484,0.43645484,-0.06932716,-0.06932716
-58.20520000,-58.67157419,0.46637419,0.15360614,0.15360614
-58.38960000,-58.69007419,0.30047419,0.33739133,0.33739133
-58.61680000,-58.70289032,0.08609032,0.37328740,0.37328740
-58.62380000,-58.71294839,0.08914839,0.28345111,0.28345111
-58.70060000,-58.72676129,0.02616129,0.16405764,0.16405764
-58.72510000,-58.73362581,0.00852581,0.07201931,0.07201931
-58.76770000,-58.73655484,-0.03114516,0.01345730,0.01345730
-58.82790000,-58.73753548,-0.09036452,-0.02622708,-0.02622708
-58.91590000,-58.73855161,-0.17734839,-0.06940447,-0.06940447
-58.94520000,-58.73699032,-0.20820968,-0.12357386,-0.12357386
-58.92040000,-58.73426129,-0.18613871,-0.17139760,-0.17139760
-58.88720000,-58.73230000,-0.15490000,-0.19167399,-0.19167399
-58.81790000,-58.72863226,-0.08926774,-0.17829910,-0.17829910
-58.60980000,-58.71560645,0.10580645,-0.12148016,-0.12148016
-58.47470000,-58.70864194,0.23394194,-0.01247077,-0.01247077
-58.48890000,-58.71725806,0.22835806,0.11382752,0.11382752
-58.63900000,-58.73294194,0.09394194,0.18882456,0.18882456
-58.69960000,-58.74735484,0.04775484,0.18056227,0.18056227
-58.76860000,-58.75620645,-0.01239355,0.11886763,0.11886763
-58.90900000,-58.76473548,-0.14426452,0.03495899,0.03495899
-58.94380000,-58.77075161,-0.17304839,-0.05770746,-0.05770746
-58.90970000,-58.77122903,-0.13847097,-0.12969466,-0.12969466
-58.86680000,-58.76715161,-0.09964839,-0.15543372,-0.15543372
-58.86040000,-58.75975806,-0.10064194,-0.14355898,-0.14355898
-58.86180000,-58.75001935,-0.11178065,-0.12234846,-0.12234846
-58.84200000,-58.74002581,-0.10197419,-0.10889505,-0.10889505
-58.86450000,-58.73373226,-0.13076774,-0.10589410,-0.10589410
-58.77120000,-58.72799032,-0.04320968,-0.10313252,-0.10313252
-58.49730000,-58.71705161,0.21975161,-0.05725756,-0.05725756
-58.39640000,-58.71270323,0.31630323,0.05912936,0.05912936
-58.48820000,-58.71508065,0.22688065,0.18672369,0.18672369
-58.69140000,-58.72138065,0.02998065,0.23217725,0.23217725
-58.83640000,-58.72612581,-0.11027419,0.16474826,0.16474826
-58.89120000,-58.73266452,-0.15853548,0.03444832,0.03444832
-58.88820000,-58.73711290,-0.15108710,-0.08375566,-0.08375566
-58.88710000,-58.73654516,-0.15055484,-0.15048196,-0.15048196
-58.73990000,-58.73408387,-0.00581613,-0.15563066,-0.15563066
-58.64130000,-58.73236774,0.09106774,-0.09743394,-0.09743394
-58.59870000,-58.73183226,0.13313226,-0.00350617,-0.00350617
-58.61400000,-58.73053226,0.11653226,0.07862137,0.07862137
-58.63540000,-58.72862903,0.09322903,0.11988641,0.11988641
-58.72530000,-58.72820000,0.00290000,0.11388985,0.11388985
-58.70920000,-58.72422903,0.01502903,0.07498961,0.07498961
-58.47880000,-58.70512903,0.22632903,0.05847859,0.05847859
-58.47500000,-58.69572258,0.22072258,0.10263151,0.10263151
-58.54840000,-58.69090968,0.14250968,0.15971845,0.15971845
-58.68420000,-58.69929355,0.01509355,0.16467498,0.16467498
-58.78610000,-58.70360645,-0.08249355,0.10456475,0.10456475
-58.90230000,-58.70453871,-0.19776129,0.00280544,0.00280544
-58.90650000,-58.70266774,-0.20383226,-0.10400953,-0.10400953
-58.89140000,-58.70081290,-0.19058710,-0.17844273,-0.17844273
-58.86750000,-58.69226452,-0.17523548,-0.20663561,-0.20663561
-58.85650000,-58.69167097,-0.16482903,-0.20232054,-0.20232054
-58.85020000,-58.69503548,-0.15516452,-0.18479532,-0.18479532
-58.82010000,-58.70413226,-0.11596774,-0.16328768,-0.16328768
-58.80280000,-58.71235161,-0.09044839,-0.13755388,-0.13755388
-58.82870000,-58.72056774,-0.10813226,-0.11380052,-0.11380052
-58.74140000,-58.72287419,-0.01852581,-0.09231759,-0.09231759
-58.17910000,-58.71157419,0.53247419,-0.00358804,-0.00358804
-58.20570000,-58.70463548,0.49893548,0.19315879,0.19315879
-58.24720000,-58.69941613,0.45221613,0.38557233,0.38557233
