red_mean,luma_mean
19.0977,-58.7832
-205.2961,-58.7499
19.0778,-58.7650
-205.2001,-58.7195
19.0577,-58.7301
-205.0779,-58.6808
18.9197,-58.7413
-205.0340,-58.7185
18.8908,-58.7234
-204.6990,-58.5914
18.8308,-58.6378
-204.5209,-58.5695
19.0305,-58.5128
-203.8650,-58.2612
18.9091,-58.3201
-203.8891,-58.3102
18.6302,-58.4244
-203.9091,-58.4093
18.0743,-58.6020
-203.9539,-58.6170
18.0150,-58.6398
-203.9130,-58.5879
17.9942,-58.6123
-203.8654,-58.5930
17.9956,-58.5892
-203.7446,-58.5518
17.9864,-58.5663
-203.7635,-58.5745
18.0158,-58.5576
-203.7223,-58.5497
17.9845,-58.5587
-203.7447,-58.5685
18.0058,-58.5595
-203.6839,-58.5399
18.0482,-58.5508
-203.7440,-58.5742
18.2659,-58.4801
-203.4241,-58.3789
18.3041,-58.3629
-203.6726,-58.4559
18.3160,-58.4527
-203.7289,-58.4675
17.9878,-58.5836
-203.8909,-58.6511
17.9653,-58.6536
-203.9003,-58.6358
17.9647,-58.6366
-203.9832,-58.6730
18.0660,-58.6354
-204.0126,-58.6449
17.9966,-58.6712
-204.1161,-58.7074
18.0101,-58.6927
-204.1173,-58.6898
18.0526,-58.6695
-204.1071,-58.6741
18.1511,-58.6377
-204.0915,-58.6355
18.3263,-58.5532
-203.9478,-58.5397
18.8651,-58.3697
-204.0433,-58.3987
18.6931,-58.4625
-204.1755,-58.5073
18.6763,-58.4940
-204.6959,-58.6757
18.5573,-58.7222
-204.7323,-58.7305
18.6014,-58.6905
-204.7750,-58.7229
18.6363,-58.7097
-204.7520,-58.7016
18.7418,-58.6543
-204.7323,-58.6496
18.7171,-58.6594
-204.7387,-58.6635
18.7377,-58.6455
-204.7691,-58.6549
18.7358,-58.6654
-204.7672,-58.6660
18.8141,-58.6298
-204.6612,-58.5928
18.8002,-58.6137
-204.2599,-58.4660
19.3651,-58.2545
-204.4537,-58.3317
19.3440,-58.3402
-204.7131,-58.4324
19.3774,-58.4013
-205.4265,-58.6761
19.3607,-58.6825
-205.4991,-58.7094
19.4756,-58.6394
-205.5739,-58.6831
19.5526,-58.6522
-205.5917,-58.6585
19.7432,-58.5813
-205.6895,-58.6265
19.8967,-58.5626
-205.7036,-58.5708
19.9870,-58.5337
-205.7816,-58.5652
20.0300,-58.5472
-205.7888,-58.5551
20.1917,-58.4885
-205.8673,-58.5448
20.2541,-58.5178
-205.8375,-58.5076
20.9305,-58.2682
-205.9596,-58.3244
20.9053,-58.3275
-206.0415,-58.3594
20.9542,-58.3311
-206.6011,-58.5433
20.7891,-58.6040
-206.6166,-58.6058
20.8468,-58.5620
-206.7079,-58.6117
20.8630,-58.6007
-206.6716,-58.5919
20.9681,-58.5454
-206.7217,-58.5747
20.9621,-58.5758
-206.7105,-58.5631
20.9839,-58.5408
-206.9491,-58.6298
20.8762,-58.6689
-206.9482,-58.6678
20.9398,-58.6327
-206.9203,-58.6457
21.0300,-58.6206
-206.4537,-58.4485
21.3266,-58.3585
-206.5941,-58.4115
21.2316,-58.4524
-206.6390,-58.4716
21.2855,-58.4456
-206.8414,-58.5139
21.2419,-58.5314
-206.8944,-58.5498
21.1721,-58.5609
-207.0885,-58.6282
21.1023,-58.6584
-207.0978,-58.6597
21.1843,-58.6140
-207.2035,-58.6602
21.1886,-58.6580
-207.2356,-58.6693
21.2651,-58.6315
-207.3413,-58.6786
21.3083,-58.6599
-207.3423,-58.6614
21.4265,-58.6049
-207.3480,-58.6489
21.6174,-58.5852
-207.2226,-58.5441
22.5738,-58.2016
-207.0962,-58.1768
22.8609,-58.0806
-207.2684,-58.1400
22.7335,-58.1784
-208.1785,-58.4868
22.0838,-58.6959
-208.2664,-58.7333
22.1037,-58.7255
-208.3094,-58.7415
22.2687,-58.6679
-208.3889,-58.7130
22.3372,-58.6817
-208.4041,-58.6949
22.5656,-58.6088
-208.5910,-58.6750
22.5667,-58.6658
-208.8424,-58.7638
22.5250,-58.7601
