luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-60.00090000,-59.75188065,-0.24901935,-0.31117903,
-60.09530000,-59.74160000,-0.35370000,-0.28178457,
-60.26830000,-59.72579032,-0.54250968,-0.31296088,
-60.37010000,-59.70049032,-0.66960968,-0.41554225,
-60.37690000,-59.68008065,-0.69681935,-0.54683025,
-60.34680000,-59.70174516,-0.64505484,-0.64416793,
-60.31870000,-59.75879677,-0.55990323,-0.67120982,
-60.17560000,-59.82141290,-0.35418710,-0.61826290,
-59.43470000,-59.87383871,0.43913871,-0.42351507,
-58.33380000,-59.90557419,1.57177419,0.04807090,
-58.32660000,-59.93333548,1.60673548,0.73668954,
-58.72380000,-59.94281613,1.21901613,1.28246991,
-59.50550000,-59.95026129,0.44476129,1.38279618,
-59.75820000,-59.93125806,0.17305806,1.06159422,
-59.98900000,-59.87886129,-0.11013871,0.57499668,
-60.09170000,-59.82417097,-0.26752903,0.14007414,
-60.09170000,-59.77991935,-0.31178065,-0.15975751,
-59.89660000,-59.75211613,-0.14448387,-0.29602746,
-59.76780000,-59.73087097,-0.03692903,-0.27915645,
-59.87540000,-59.71202581,-0.16337419,-0.19420947,
-59.95750000,-59.69608065,-0.26141935,-0.15132990,
-59.99530000,-59.67998065,-0.31531935,-0.18096001,
-60.48260000,-59.66495161,-0.81764839,-0.29709145,
-60.52860000,-59.64973871,-0.87886129,-0.51118969,
-60.48180000,-59.65942258,-0.82237742,-0.72451543,
-60.46710000,-59.70162581,-0.76547419,-0.83327867,
-60.32750000,-59.74771935,-0.57978065,-0.82373074,
-60.35850000,-59.78407097,-0.57442903,-0.73449532,
-59.50100000,-59.80390968,0.30290968,-0.54273784,
-58.39400000,-59.82354194,1.42954194,-0.08922120,
-58.30800000,-59.83970000,1.53170000,0.59957215,
-58.62910000,-59.85213548,1.22303548,1.17362333,
-59.23340000,-59.86185161,0.62845161,1.34261518,
-59.60970000,-59.87574194,0.26604194,1.11056371,
-59.78590000,-59.86785806,0.08195806,0.69137577,
-59.88260000,-59.81885161,-0.06374839,0.30078578,
-59.84770000,-59.76010000,-0.08760000,0.03437237,
-59.85280000,-59.70507419,-0.14772581,-0.10534250,
-59.70400000,-59.64965484,-0.05434516,-0.15054032,
-59.73490000,-59.60928710,-0.12561290,-0.14072680,
-59.64210000,-59.57368065,-0.06841935,-0.11718665,-0.11718665
-59.75550000,-59.53888710,-0.21661290,-0.11098319,-0.11098319
-59.85070000,-59.50893548,-0.34176452,-0.15237579,-0.15237579
-60.12050000,-59.47720323,-0.64329677,-0.26653431,-0.26653431
-60.36680000,-59.46437097,-0.90242903,-0.46088203,-0.46088203
-60.48990000,-59.48699677,-1.00290323,-0.69566841,-0.69566841
-60.47720000,-59.51600323,-0.96119677,-0.88655734,-0.88655734
-60.39290000,-59.53829677,-0.85460323,-0.97127631,-0.97127631
-60.32720000,-59.54482581,-0.78237419,-0.95074418,-0.95074418
-59.52340000,-59.54303871,0.01963871,-0.79217708,-0.79217708
-58.35620000,-59.53974194,1.18354194,-0.35144969,-0.35144969
-58.13620000,-59.53324516,1.39704516,0.34843834,0.34843834
-58.28950000,-59.52719677,1.23769677,0.98058588,0.98058588
-58.76460000,-59.52122258,0.75662258,1.25386367,1.25386367
-59.27720000,-59.51787097,0.24067097,1.11938911,1.11938911
-59.37800000,-59.48122581,0.10322581,0.73742853,0.73742853
-59.38850000,-59.42089677,0.03239677,0.35072943,0.35072943
-59.39900000,-59.35758065,-0.04141935,0.09202927,0.09202927
-59.37480000,-59.30219355,-0.07260645,-0.04170774,-0.04170774
-59.10320000,-59.25401935,0.15081935,-0.06909945,-0.06909945
-59.09540000,-59.22138710,0.12598710,-0.00914435,-0.00914435
-59.20720000,-59.18734839,-0.01985161,0.05500110,0.05500110
-59.32020000,-59.15290323,-0.16729677,0.04230966,0.04230966
-59.43580000,-59.11366774,-0.32213226,-0.05336473,-0.05336473
-59.55430000,-59.07614839,-0.47815161,-0.19984223,-0.19984223
-59.68370000,-59.06228710,-0.62141290,-0.36474976,-0.36474976
-59.68120000,-59.08261613,-0.59858387,-0.50937173,-0.50937173
-59.66020000,-59.12190000,-0.53830000,-0.58899533,-0.58899533
-59.66760000,-59.15798065,-0.50961935,-0.59519925,-0.59519925
-59.60010000,-59.18492903,-0.41517097,-0.55287302,-0.55287302
-58.59890000,-59.19668065,0.59778065,-0.38036394,-0.38036394
-57.77190000,-59.20612258,1.43422258,0.07846388,0.07846388
-57.79270000,-59.21470323,1.42200323,0.71726613,0.71726613
-58.13370000,-59.22247742,1.08877742,1.18686761,1.18686761
-58.62710000,-59.23128710,0.60418710,1.27397642,1.27397642
-59.35520000,-59.22586774,-0.12933226,0.98352905,0.98352905
-59.43470000,-59.19634194,-0.23835806,0.47815927,0.47815927
-59.40940000,-59.16070968,-0.24869032,0.02084394,0.02084394
-59.17660000,-59.12460000,-0.05200000,-0.21587888,-0.21587888
-59.16410000,-59.10057742,-0.06352258,-0.24100515,-0.24100515
-59.09370000,-59.07828710,-0.01541290,-0.16536385,-0.16536385
-58.98640000,-59.06229677,0.07589677,-0.07210272,-0.07210272
-59.35400000,-59.04701613,-0.30698387,-0.03031694,-0.03031694
-59.40800000,-59.03305806,-0.37494194,-0.10318177,-0.10318177
-59.60000000,-59.01710645,-0.58289355,-0.25891585,-0.25891585
-59.64150000,-59.00407742,-0.63742258,-0.43125847,-0.43125847
-59.67070000,-59.02297097,-0.64772903,-0.56950349,-0.56950349
-59.65450000,-59.06969032,-0.58480968,-0.63849833,-0.63849833
-59.64000000,-59.11590968,-0.52409032,-0.63690888,-0.63690888
-59.64790000,-59.15904194,-0.48885806,-0.59023895,-0.59023895
-58.93520000,-59.18851290,0.25331290,-0.45507810,-0.45507810
-58.18010000,-59.19432581,1.01422581,-0.10370964,-0.10370964
-58.10260000,-59.19750968,1.09490968,0.41676702,0.41676702
-58.20080000,-59.20119677,1.00039677,0.85383839,0.85383839
-58.69110000,-59.21334516,0.52224516,1.01176487,1.01176487
-58.86330000,-59.22551935,0.36221935,0.88304083,0.88304083
-59.18800000,-59.20827742,0.02027742,0.59734453,0.59734453
-59.20750000,-59.16944516,-0.03805484,0.28890667,0.28890667
-59.22750000,-59.12018387,-0.10731613,0.04994609,0.04994609
-59.17310000,-59.07686774,-0.09623226,-0.08389059,-0.08389059
-59.19620000,-59.04805806,-0.14814194,-0.13770706,-0.13770706
-59.18460000,-59.03183226,-0.15276774,-0.15384596,-0.15384596
-59.22020000,-59.01727097,-0.20292903,-0.16333662,-0.16333662
-59.22550000,-59.00327742,-0.22222258,-0.18011604,-0.18011604
-59.47080000,-58.98991613,-0.48088387,-0.22955966,-0.22955966
-59.54070000,-58.97554839,-0.56515161,-0.33504895,-0.33504895
-59.53540000,-58.98600968,-0.54939032,-0.45683077,-0.45683077
-59.53340000,-59.02003548,-0.51336452,-0.53266602,-0.53266602
-59.52370000,-59.05799677,-0.46570323,-0.54662073,-0.54662073
-59.55320000,-59.09280323,-0.46039677,-0.52045358,-0.52045358
-59.54150000,-59.12007742,-0.42142258,-0.48261081,-0.48261081
-58.55920000,-59.14282903,0.58362903,-0.33952797,-0.33952797
-57.78260000,-59.15890645,1.37630645,0.08240404,0.08240404
-57.82690000,-59.17531935,1.34841935,0.68594387,0.68594387
-58.06520000,-59.19385161,1.12865161,1.14024732,1.14024732
-58.70690000,-59.21405161,0.50715161,1.23296619,1.23296619
-59.13850000,-59.23449677,0.09599677,0.96976783,0.96976783
-59.21930000,-59.25545806,0.03615806,0.54696364,0.54696364
-59.22070000,-59.25756129,0.03686129,0.20042940,0.20042940
-59.22580000,-59.22300000,-0.00280000,0.01730473,0.01730473
-59.20250000,-59.16972581,-0.03277419,-0.04732879,-0.04732879
-59.25950000,-59.11517097,-0.14432903,-0.06996729,-0.06996729
-59.23490000,-59.07864516,-0.15625484,-0.09846208,-0.09846208
-59.27940000,-59.04589032,-0.23350968,-0.13948035,-0.13948035
-59.27980000,-59.02738710,-0.25241290,-0.18670039,-0.18670039
-59.53660000,-59.01407742,-0.52252258,-0.25713678,-0.25713678
-59.56860000,-59.01190000,-0.55670000,-0.36858215,-0.36858215
-59.68640000,-59.04180000,-0.64460000,-0.49067806,-0.49067806
-59.71630000,-59.09397419,-0.62232581,-0.58347891,-0.58347891
-59.80200000,-59.14395161,-0.65804839,-0.63548657,-0.63548657
-59.79930000,-59.18176452,-0.61753548,-0.65318363,-0.65318363
-59.83000000,-59.20216129,-0.62783871,-0.64873557,-0.64873557
-59.83440000,-59.20861290,-0.62578710,-0.63694726,-0.63694726
-59.28540000,-59.22080323,-0.06459677,-0.56780206,-0.56780206
-58.15410000,-59.23659032,1.08249032,-0.26446942,-0.26446942
-57.81930000,-59.26021290,1.44091290,0.32865404,0.32865404
-57.84950000,-59.28607742,1.43657742,0.95629757,0.95629757
-58.40310000,-59.31072258,0.90762258,1.30297946,1.30297946
-58.51800000,-59.33455806,0.81655806,1.28680479,1.28680479
-58.95010000,-59.35775161,0.40765161,1.04331613,1.04331613
-59.14060000,-59.37933871,0.23873871,0.71785838,0.71785838
-59.47400000,-59.37648710,-0.09751290,0.39063671,0.39063671
-59.48610000,-59.33479032,-0.15130968,0.10772821,0.10772821
-59.40000000,-59.27704516,-0.12295484,-0.08373227,-0.08373227
-59.37620000,-59.22345806,-0.15274194,-0.16660773,-0.16660773
-59.23740000,-59.18198710,-0.05541290,-0.17258675,-0.17258675
-59.33920000,-59.16018710,-0.17901290,-0.14757696,-0.14757696
-59.33850000,-59.13859677,-0.19990323,-0.14229539,-0.14229539
-59.59720000,-59.11660000,-0.48060000,-0.19381754,-0.19381754
-59.71010000,-59.11213226,-0.59796774,-0.31653472,-0.31653472
-59.95810000,-59.14197097,-0.81612903,-0.48772073,-0.48772073
-60.00430000,-59.18410968,-0.82019032,-0.66021148,-0.66021148
-60.02350000,-59.22440968,-0.79909032,-0.78053503,-0.78053503
-59.97380000,-59.24909032,-0.72470968,-0.82023386,-0.82023386
-59.99840000,-59.27135161,-0.72704839,-0.79946520,-0.79946520
-59.94900000,-59.29423548,-0.65476452,-0.75349859,-0.75349859
-59.44820000,-59.31451290,-0.13368710,-0.64769986,-0.64769986
-58.27600000,-59.33263871,1.05663871,-0.31923832,-0.31923832
-57.89630000,-59.35011935,1.45381935,0.29375985,0.29375985
-58.05510000,-59.37125806,1.31615806,0.92965899,0.92965899
-58.51640000,-59.39319355,0.87679355,1.26240242,1.26240242
-59.12350000,-59.41903226,0.29553226,1.18324420,1.18324420
-59.16070000,-59.44064194,0.27994194,0.83488644,0.83488644
-59.15250000,-59.44295806,0.29045806,0.48862807,0.48862807
-59.14690000,-59.39257419,0.24567419,0.28895955,0.28895955
-59.07910000,-59.33790645,0.25880645,0.21435469,0.21435469
-59.12560000,-59.27690323,0.15130323,0.19734819,0.19734819
-59.09880000,-59.22710645,0.12830645,0.18124881,0.18124881
-59.16820000,-59.19747097,0.02927097,0.14502888,0.14502888
-59.20810000,-59.17154839,-0.03655161,0.08714955,0.08714955
-59.65950000,-59.15539355,-0.50410645,-0.02808155,-0.02808155
-59.76920000,-59.14585161,-0.62334839,-0.23264646,-0.23264646
-60.03590000,-59.15099677,-0.88490323,-0.48119447,-0.48119447
-60.02800000,-59.19317097,-0.83482903,-0.69983726,-0.69983726
-60.05530000,-59.24747419,-0.80782581,-0.82890841,-0.82890841
-60.05620000,-59.29815806,-0.75804194,-0.85744141,-0.85744141
-60.03840000,-59.33722903,-0.70117097,-0.82242985,-0.82242985
-60.00910000,-59.35643871,-0.65266129,-0.75984504,-0.75984504
-59.41030000,-59.38833871,-0.02196129,-0.63074512,-0.63074512
-58.03530000,-59.42270645,1.38740645,-0.24205854,-0.24205854
-58.01540000,-59.45671290,1.44131290,0.43869537,0.43869537
-58.06700000,-59.49278387,1.42578387,1.07784606,1.07784606
-58.46060000,-59.52699677,1.06639677,1.39030185,1.39030185
-59.10480000,-59.55762581,0.45282581,1.31942218,1.31942218
-59.17020000,-59.54531613,0.37511613,0.97956648,0.97956648
-59.49760000,-59.50155806,0.00395806,0.57982273,0.57982273
-59.65320000,-59.44847097,-0.20472903,0.22329366,0.22329366
-59.60770000,-59.40796129,-0.19973871,-0.05010750,-0.05010750
-59.58340000,-59.37382258,-0.20957742,-0.20166843,-0.20166843
-59.57970000,-59.34609677,-0.23360323,-0.25378242,-0.25378242
-59.62630000,-59.32366774,-0.30263226,-0.26611998,-0.26611998
-59.72760000,-59.30131935,-0.42628065,-0.29171968,-0.29171968
-59.71900000,-59.27971290,-0.43928710,-0.34605507,-0.34605507
-60.14960000,-59.25737097,-0.89222903,-0.45110963,-0.45110963
-60.21790000,-59.25590323,-0.96199677,-0.63358676,-0.63358676
-60.20110000,-59.29736774,-0.90373226,-0.81892430,-0.81892430
-60.19730000,-59.34114194,-0.85615806,-0.91452363,-0.91452363
-60.18620000,-59.38666452,-0.79953548,-0.91796113,-0.91796113
-60.04830000,-59.42950645,-0.61879355,-0.85419815,-0.85419815
-58.78660000,-59.45268065,0.66608065,-0.61250759,-0.61250759
-57.85160000,-59.47949355,1.62789355,-0.01772392,-0.01772392
-58.01380000,-59.49457742,1.48077742,0.76088120,0.76088120
-58.51340000,-59.50512258,0.99172258,1.27827564,1.27827564
-58.97760000,-59.51077742,0.53317742,1.31822147,1.31822147
-59.16850000,-59.48980323,0.32130323,1.01685380,1.01685380
-59.36000000,-59.44831935,0.08831935,0.61909825,0.61909825
-59.36340000,-59.40500968,0.04160968,0.28532677,0.28532677
-59.36860000,-59.36027419,-0.00832581,0.07543187,0.07543187
-59.31650000,-59.33609677,0.01959677,-0.01774783,-0.01774783
-59.36480000,-59.30750000,-0.05730000,-0.04190003,-0.04190003
-59.32070000,-59.28054516,-0.04015484,-0.04589456,-0.04589456
-59.37240000,-59.25393226,-0.11846774,-0.05499945,-0.05499945
-59.47820000,-59.22714194,-0.25105806,-0.09124976,-0.09124976
-59.78870000,-59.19918065,-0.58951935,-0.19417518,-0.19417518
-59.82320000,-59.17595484,-0.64724516,-0.36724241,-0.36724241
-60.00140000,-59.19298065,-0.80841935,-0.55375781,-0.55375781
-59.96520000,-59.24118387,-0.72401613,-0.69561269,-0.69561269
-59.98010000,-59.29694839,-0.68315161,-0.75678090,-0.75678090
-59.78300000,-59.34281290,-0.44018710,-0.72195105,-0.72195105
-58.93320000,-59.37715161,0.44395161,-0.51935685,-0.51935685
-58.29370000,-59.40794194,1.11424194,-0.06165579,-0.06165579
-58.28370000,-59.43217419,1.14847419,0.52183040,0.52183040
-58.34080000,-59.45602258,1.11522258,0.96784305,0.96784305
-58.96950000,-59.47944516,0.50994516,1.10847691,1.10847691
-59.26310000,-59.46694839,0.20384839,0.92503097,0.92503097
-59.38230000,-59.43469677,0.05239677,0.57189746,0.57189746
-59.37610000,-59.39770645,0.02160645,0.24978295,0.24978295
-59.36680000,-59.36614194,-0.00065806,0.05152986,0.05152986
-59.31940000,-59.34548065,0.02608065,-0.02746314,-0.02746314
-59.32830000,-59.32303226,-0.00526774,-0.03510738,-0.03510738
-59.31440000,-59.31021290,-0.00418710,-0.02102423,-0.02102423
-59.34590000,-59.29215806,-0.05374194,-0.01483103,-0.01483103
-59.74250000,-59.27504839,-0.46745161,-0.06927538,-0.06927538
-59.93520000,-59.25727419,-0.67792581,-0.23689527,-0.23689527
-60.04210000,-59.24343548,-0.79866452,-0.47061812,-0.47061812
-60.12300000,-59.25979355,-0.86320645,-0.67952881,-0.67952881
-60.11120000,-59.29658065,-0.81461935,-0.81192158,-0.81192158
-60.10270000,-59.34017419,-0.76252581,-0.85389372,-0.85389372
-60.09470000,-59.38494194,-0.70975806,-0.82724202,-0.82724202
-58.92910000,-59.41241935,0.48331935,-0.64432473,-0.64432473
-58.36500000,-59.43196452,1.06696452,-0.16435732,-0.16435732
-58.17400000,-59.44955484,1.27555484,0.47840259,0.47840259
-58.39390000,-59.47053226,1.07663226,0.97994248,0.97994248
-58.83770000,-59.49065161,0.65295161,1.15352028,1.15352028
-59.09280000,-59.49891290,0.40611290,1.00954995,1.00954995
-59.42580000,-59.46272581,0.03692581,0.68973330,0.68973330
-59.44170000,-59.41728387,-0.02441613,0.34045483,0.34045483
-59.43480000,-59.37177097,-0.06302903,0.07599575,0.07599575
-59.42910000,-59.33577419,-0.09332581,-0.06567265,-0.06567265
-59.35400000,-59.29863871,-0.05536129,-0.11433298,-0.11433298
-59.44030000,-59.27187742,-0.16842258,-0.12026632,-0.12026632
-59.43410000,-59.24897419,-0.18512581,-0.13255186,-0.13255186
-59.63510000,-59.22566129,-0.40943871,-0.18169418,-0.18169418
-59.72860000,-59.19751613,-0.53108387,-0.28463960,-0.28463960
-59.82130000,-59.16351935,-0.65778065,-0.42411468,-0.42411468
-59.86900000,-59.16739355,-0.70160645,-0.55987461,-0.55987461
-59.92760000,-59.18983548,-0.73776452,-0.66275442,-0.66275442
-60.02640000,-59.22076129,-0.80563871,-0.73073440,-0.73073440
-59.99050000,-59.24601290,-0.74448710,-0.77038048,-0.77038048
-59.57550000,-59.27283548,-0.30266452,-0.73019773,-0.73019773
-58.20650000,-59.29872903,1.09222903,-0.42888083,-0.42888083
-57.90570000,-59.31386129,1.40816129,0.20767820,0.20767820
-57.93500000,-59.33061935,1.39561935,0.89082159,0.89082159
-58.62660000,-59.34749032,0.72089032,1.25048404,1.25048404
-58.78400000,-59.36921935,0.58521935,1.19108792,1.19108792
-59.21250000,-59.36259677,0.15009677,0.87731780,0.87731780
-59.41300000,-59.30700645,-0.10599355,0.48367091,0.48367091
-59.38850000,-59.25588065,-0.13261935,0.13031739,0.13031739
-59.23020000,-59.20924839,-0.02095161,-0.07865858,-0.07865858
-59.04080000,-59.16841613,0.12761613,-0.11462832,-0.11462832
-59.04920000,-59.13933226,0.09013226,-0.04091074,-0.04091074
-59.06070000,-59.11342903,0.05272903,0.03887373,0.03887373
-59.13270000,-59.08864516,-0.04405484,0.06326213,0.06326213
-59.17670000,-59.05864516,-0.11805484,0.02676625,0.02676625
-59.66920000,-59.02896774,-0.64023226,-0.09601177,-0.09601177
-59.89550000,-59.01212258,-0.88337742,-0.34002009,-0.34002009
-59.89490000,-59.03883548,-0.85606452,-0.62229377,-0.62229377
-59.96120000,-59.07357097,-0.88762903,-0.81789039,-0.81789039
-59.95780000,-59.10907419,-0.84872581,-0.90134261,-0.90134261
-60.10270000,-59.13351290,-0.96918710,-0.92175934,-0.92175934
-59.14870000,-59.15477419,0.00607419,-0.82985554,-0.82985554
-57.71700000,-59.16199355,1.44499355,-0.38836762,-0.38836762
-57.84920000,-59.16777742,1.31857742,0.37449845,0.37449845
-58.18950000,-59.17883226,0.98933226,0.99933136,0.99933136
-58.46280000,-59.19390645,0.73110645,1.19705649,1.19705649
-58.91970000,-59.20703226,0.28733226,1.03631434,1.03631434
-59.06600000,-59.17544194,0.10944194,0.69024750,0.69024750
-59.15930000,-59.13114839,-0.02815161,0.33502239,0.33502239
-59.09640000,-59.08382903,-0.01257097,0.08359612,0.08359612
-59.07050000,-59.04425484,-0.02624516,-0.03950155,-0.03950155
-59.05330000,-59.01010323,-0.04319677,-0.07239730,-0.07239730
-59.03460000,-58.97632258,-0.05827742,-0.06976007,-0.06976007
-58.98250000,-58.94183226,-0.04066774,-0.06041350,-0.06041350
-59.03560000,-58.90717419,-0.12842581,-0.06036750,-0.06036750
-59.38420000,-58.87315161,-0.51104839,-0.12185349,-0.12185349
-59.44310000,-58.83704194,-0.60605806,-0.27861722,-0.27861722
-59.43630000,-58.83165484,-0.60464516,-0.45896391,-0.45896391
-59.59230000,-58.87274839,-0.71955161,-0.59087219,-0.59087219
-59.73120000,-58.91071290,-0.82048710,-0.68620833,-0.68620833
-59.69750000,-58.94806452,-0.74943548,-0.75546082,-0.75546082
-59.44770000,-58.97825161,-0.46944839,-0.75173028,-0.75173028
-58.06990000,-58.99717419,0.92727419,-0.50701176,-0.50701176
-57.68760000,-59.01743871,1.32983871,0.08347514,0.08347514
-57.66580000,-59.03545484,1.36965484,0.76847283,0.76847283
-57.94990000,-59.05208387,1.10218387,1.20901058,1.20901058
-58.61050000,-59.06865161,0.45815161,1.25886698,1.25886698
-58.84830000,-59.07393871,0.22563871,0.97166143,0.97166143
-58.82570000,-59.03012581,0.20442581,0.58162109,0.58162109
-58.88680000,-58.96806129,0.08126129,0.28561515,0.28561515
-58.90310000,-58.90414839,0.00104839,0.10955081,0.10955081
-58.98330000,-58.85179355,-0.13150645,0.00204058,0.00204058
-58.98170000,-58.81878710,-0.16291290,-0.07836365,-0.07836365
-58.99090000,-58.79813871,-0.19276129,-0.13988185,-0.13988185
-59.02610000,-58.78665806,-0.23944194,-0.18378170,-0.18378170
-59.34740000,-58.78562581,-0.56177419,-0.25147576,-0.25147576
-59.39860000,-58.78677742,-0.61182258,-0.37760849,-0.37760849
-59.50630000,-58.79480968,-0.71149032,-0.52382415,-0.52382415
-59.69420000,-58.84635484,-0.84784516,-0.65469234,-0.65469234
-59.71780000,-58.90870968,-0.80909032,-0.76019777,-0.76019777
-59.61190000,-58.97918387,-0.63271613,-0.79930095,-0.79930095
-59.58410000,-59.04204839,-0.54205161,-0.74849661,-0.74849661
-59.21720000,-59.09122581,-0.12597419,-0.60784947,-0.60784947
-57.67640000,-59.13734516,1.46094516,-0.22809235,-0.22809235
-57.05850000,-59.18610645,2.12760645,0.52292259,0.52292259
-57.05430000,-59.23218065,2.17788065,1.38578340,1.38578340
-57.76120000,-59.27790000,1.51670000,1.92063344,1.92063344
-58.41990000,-59.32087097,0.90097097,1.91671102,1.91671102
-58.79620000,-59.36121290,0.56501290,1.50521373,1.50521373
-59.23640000,-59.37503871,0.13863871,0.95955834,0.95955834
-59.69920000,-59.35441935,-0.34478065,0.42753363,0.42753363
-59.73320000,-59.30812581,-0.42507419,-0.02926224,-0.02926224
-59.69670000,-59.26813871,-0.42856129,-0.33472305,-0.33472305
-59.66780000,-59.23052258,-0.43727742,-0.47101295,-0.47101295
-59.62060000,-59.19871290,-0.42188710,-0.49615893,-0.49615893
-59.85050000,-59.17161290,-0.67888710,-0.50130252,-0.50130252
-59.89870000,-59.16019355,-0.73850645,-0.55853143,-0.55853143
-60.13500000,-59.15011290,-0.98488710,-0.67465818,-0.67465818
-60.27800000,-59.14620645,-1.13179355,-0.83456702,-0.83456702
-60.33730000,-59.19030323,-1.14699677,-0.99895927,-0.99895927
-60.31510000,-59.25318710,-1.06191290,-1.10343646,-1.10343646
-60.32040000,-59.31831613,-1.00208387,-1.12066151,-1.12066151
-60.31540000,-59.35995161,-0.95544839,-1.07601258,-1.07601258
-60.23230000,-59.38401613,-0.84828387,-1.00326034,-1.00326034
-59.41950000,-59.39821613,-0.02128387,-0.83533848,-0.83533848
-58.38690000,-59.40174194,1.01484194,-0.40729693,-0.40729693
-57.91230000,-59.39041290,1.47811290,0.28063447,0.28063447
-58.15900000,-59.38128710,1.22228710,0.93609235,0.93609235
-58.34020000,-59.37412581,1.03392581,1.27144404,1.27144404
-58.70810000,-59.36606774,0.65796774,1.25238130,1.25238130
-58.87770000,-59.35750968,0.47980968,1.01005203,1.01005203
-59.25790000,-59.34327097,0.08537097,0.68120421,0.68120421
-59.27160000,-59.32568710,0.05408710,0.35982954,0.35982954
-59.09610000,-59.26988065,0.17378065,0.14360778,0.14360778
-59.04340000,-59.17737097,0.13397097,0.07214072,0.07214072
-59.00790000,-59.07859677,0.07069677,0.07418681,0.07418681
-59.07330000,-58.97687097,-0.09642903,0.06204688,0.06204688
-59.05190000,-58.91775806,-0.13414194,0.00355990,0.00355990
-59.16590000,-58.86404194,-0.30185806,-0.08846524,-0.08846524
-59.23640000,-58.81280323,-0.42359677,-0.20467211,-0.20467211
-59.34570000,-58.80814839,-0.53755161,-0.33494260,-0.33494260
-59.34800000,-58.85431613,-0.49368387,-0.44623885,-0.44623885
-59.45030000,-58.92124839,-0.52905161,-0.51003275,-0.51003275
-59.47470000,-58.98006129,-0.49463871,-0.53055916,-0.53055916
-59.41800000,-59.03359677,-0.38440323,-0.51313943,-0.51313943
-59.35530000,-59.07883226,-0.27646774,-0.45212582,-0.45212582
-59.40910000,-59.12190000,-0.28720000,-0.36981744,-0.36981744
-59.35360000,-59.15024194,-0.20335806,-0.29811964,-0.29811964
-58.40500000,-59.18775806,0.78275806,-0.13686137,-0.13686137
-57.41020000,-59.23397097,1.82377097,0.31817460,0.31817460
-57.27530000,-59.28168065,2.00638065,1.01973891,1.01973891
-57.16160000,-59.32690968,2.16530968,1.66339475,1.66339475
-58.48790000,-59.37162581,0.88372581,1.92511620,1.92511620
