red_mean,luma_mean
23.3678,-61.2034
-218.7008,-61.1017
23.4952,-61.0619
-218.4369,-60.9694
23.6077,-60.9339
-218.5115,-60.9687
24.5441,-60.6420
-217.2907,-60.2422
24.5626,-60.2400
-218.1951,-60.5422
23.5554,-60.8816
-218.6208,-61.0130
23.5096,-61.0388
-218.3495,-60.9468
23.6265,-60.9114
-218.1914,-60.8549
23.9976,-60.7454
-217.9344,-60.6637
24.3020,-60.5624
-218.1060,-60.6174
23.7604,-60.7857
-218.2571,-60.8372
23.8713,-60.8005
-217.3080,-60.4907
25.7959,-59.8743
-217.5178,-59.9418
24.4941,-60.3734
-217.7460,-60.4353
23.2892,-60.8260
-218.1280,-60.9550
23.4437,-60.8994
-218.1897,-60.9281
23.4563,-60.9216
-218.1985,-60.9290
23.4926,-60.9135
-218.2250,-60.9252
23.3226,-60.9757
-218.2005,-60.9687
23.5273,-60.9009
-218.1057,-60.8840
24.5732,-60.5292
-214.2255,-59.2783
24.7137,-59.2499
-214.5173,-59.3390
23.8380,-59.6408
-214.9763,-59.7906
22.8333,-60.1195
-215.4964,-60.2722
21.9868,-60.5547
-215.5945,-60.5755
21.6048,-60.7216
-215.9446,-60.8145
21.4512,-60.8726
-215.7697,-60.8136
21.5186,-60.7944
-215.6637,-60.7517
21.8062,-60.6657
-214.1729,-60.1791
23.2075,-59.7475
-214.6850,-59.9066
21.7705,-60.3686
-215.6565,-60.6812
21.6876,-60.7127
-215.8153,-60.7630
21.7397,-60.7355
-215.7937,-60.7356
22.1946,-60.5855
-216.0518,-60.6751
22.1445,-60.6887
-216.4148,-60.8061
22.1804,-60.7887
-216.3771,-60.7793
22.2757,-60.7461
-216.7181,-60.8576
26.8105,-59.4009
-213.2569,-58.3157
27.5813,-58.0675
-216.5234,-59.1403
27.3966,-59.1873
-217.8159,-59.6259
27.5197,-59.6018
-220.9896,-60.6373
26.2614,-61.0343
-221.3074,-61.1420
24.5822,-61.6870
-221.9071,-61.8880
24.2975,-61.9754
-222.1935,-62.0649
24.8368,-61.8858
-222.3876,-61.9519
24.1553,-62.1618
-222.6645,-62.2549
24.8086,-62.0370
-222.2554,-61.8898
25.3906,-61.6915
-222.1604,-61.6640
26.0497,-61.4493
-221.8679,-61.3554
26.2645,-61.2733
-221.8732,-61.2859
27.2771,-60.9406
-217.2783,-59.4554
29.3200,-58.8091
-218.9581,-59.3614
27.4712,-59.9549
-220.5880,-60.5002
26.4365,-60.8490
-221.5462,-61.1494
25.7858,-61.3651
-221.5605,-61.3676
25.6425,-61.4151
-221.6872,-61.4380
25.1413,-61.5994
-223.0214,-62.0628
24.8937,-62.1320
-222.8078,-62.0494
25.3551,-61.8936
-222.4580,-61.7726
25.7585,-61.6367
-222.1650,-61.5364
25.8631,-61.4975
-222.0035,-61.4501
28.0417,-60.7385
-218.6522,-59.6638
28.8103,-59.4310
-219.8373,-59.8100
27.9771,-60.0787
-221.1075,-60.4977
26.9230,-60.8512
-221.2765,-60.9079
26.8111,-60.9289
-221.8015,-61.0830
25.8455,-61.4131
-221.5598,-61.3218
25.9393,-61.2942
-221.7340,-61.3410
26.7726,-61.0843
-221.4643,-60.9957
26.7675,-61.0057
-221.5607,-61.0326
26.3491,-61.1676
-221.5315,-61.1324
26.9940,-60.9107
-220.1274,-60.4744
29.6287,-59.6313
-219.7881,-59.5479
27.6353,-60.1713
-221.2388,-60.6689
27.3419,-60.7504
-221.8637,-60.9482
27.0022,-61.0676
-221.9326,-61.0899
27.0304,-61.0670
-221.9243,-61.0603
26.8927,-61.1118
-222.1158,-61.1771
